category	entry_id	openalex_id	doi	publication_year	authors
topics	https://openalex.org/T10015	https://openalex.org/W2168909179	https://doi.org/10.1038/35057062	2001	Eric S. Lander, Lauren Linton, Bruce W. Birren, Chad Nusbaum, Michael C. Zody, Jennifer Baldwin, Keri Devon, Ken Dewar, Michael P. Doyle, William W. Fitzhugh, Roel Funke, Diane Gage, Katrina L. Harris, Andrew Heaford, John G. Howland, Lisa Kann, Jessica A. Lehoczky, R Paul Levine, Paul McEwan, Kevin McKernan, James C. Meldrim, Jill P. Mesirov, Cher Miranda, William Morris, Jerome W. Naylor, Christina Raymond, Mark Rosetti, Ralph Santos, Andrew Sheridan, Carrie Sougnez, Nicole Stange-Thomann, Nikola M. Stojanović, Aravind Subramanian, Dudley Wyman, Jane Rogers, John Sulston, R. Ainscough, Stephan Beck, David Bentley, John H. Burton, Christopher Clee, Nigel Carter, Alan Coulson, Rebecca Deadman, Panos Deloukas, Andrew Dunham, Ian Dunham, Richard Durbin, Lisa French, Darren Grafham, Simon G. Gregory, Tim Hubbard, Sean Humphray, Adrienne Hunt, Matthew C. Jones, Christine Lloyd, Amanda A. McMurray, Lucy Matthews, Simon Mercer, Sarah Milne, James C. Mullikin, Andrew J. Mungall, R. W. Plumb, Mark T. Ross, R. Shownkeen, Sarah Sims, R Waterston, Richard K. Wilson, LaDeana W. Hillier, John D. McPherson, Marco A. Marra, Elaine R. Mardis, Lucinda A. Fulton, Asif Chinwalla, Kymberlie Pepin, Warren Gish, Stephanie L. Chissoe, Michael C. Wendl, Kim D. Delehaunty, Tracie L. Miner, Andrew Delehaunty, Jason Kramer, Lisa L. Cook, Robert S. Fulton, D. Johnson, Patrick Minx, Sandra W. Clifton, Trevor Hawkins, Elbert Branscomb, Paul Predki, Paul Richardson, Sarah Wenning, Tom Slezak, Norman A. Doggett, Jan‐Fang Cheng, Anne S. Olsen, Susan Lucas, Christopher J. Elkin, Edward C. Uberbacher, M.E. Frazier
topics	https://openalex.org/T10015	https://openalex.org/W2102619694	https://doi.org/10.1093/bioinformatics/btq033	2010	Aaron R. Quinlan, Ira M. Hall
topics	https://openalex.org/T10015	https://openalex.org/W2148698435	https://doi.org/10.1093/sysbio/sys029	2012	Fredrik Ronquist, Maxim Teslenko, Paul van der Mark, Daniel L. Ayres, Aaron E. Darling, Sebastian Höhna, Bret Larget, Liang Liu, Marc A. Suchard, John P. Huelsenbeck
topics	https://openalex.org/T10015	https://openalex.org/W2120902911	https://doi.org/10.1089/cmb.2012.0021	2012	Anton Bankevich, Sergey Nurk, Dmitry Antipov, Alexey Gurevich, Mikhail Dvorkin, Alexander S. Kulikov, Valery M. Lesin, Sergey Nikolenko, Son Pham, Andrey D. Prjibelski, Alexey Pyshkin, Alexander Sirotkin, Nikolay Vyahhi, Glenn Tesler, Max A. Alekseyev, Pavel A. Pevzner
topics	https://openalex.org/T10015	https://openalex.org/W2161444534	https://doi.org/10.1093/bioinformatics/17.8.754	2001	John P. Huelsenbeck, Fredrik Ronquist
topics	https://openalex.org/T10015	https://openalex.org/W2124985265	https://doi.org/10.1186/gb-2009-10-3-r25	2009	Ben Langmead, Cole Trapnell, Mihai Pop, Steven L. Salzberg
topics	https://openalex.org/T10015	https://openalex.org/W2082928585	https://doi.org/10.1093/bioinformatics/14.9.817	1998	David Posada, Keith A. Crandall
topics	https://openalex.org/T10015	https://openalex.org/W2138207763	https://doi.org/10.1093/bioinformatics/btt656	2013	Yang Liao, Gordon K. Smyth, Wei Shi
topics	https://openalex.org/T10015	https://openalex.org/W2111647009	https://doi.org/10.1093/molbev/msu300	2014	Lam-Tung Nguyen, Heiko A. Schmidt, Arndt von Haeseler, Bùi Quang Minh
topics	https://openalex.org/T10015	https://openalex.org/W2108718991	https://doi.org/10.1128/aem.01541-09	2009	Patrick D. Schloss, Sarah L. Westcott, Thomas Ryabin, Justine R. Hall, Martin Hartmann, Emily B. Hollister, Ryan A. Lesniewski, Brian B. Oakley, Donovan H. Parks, Courtney J. Robinson, Jason W. Sahl, Blaž Stres, Gerhard Thallinger, David J. Horn, Carolyn F. Weber
topics	https://openalex.org/T10015	https://openalex.org/W2124351063	https://doi.org/10.1093/bioinformatics/btq461	2010	R. C. Edgar
topics	https://openalex.org/T10015	https://openalex.org/W2126419817	https://doi.org/10.1038/nbt.1883	2011	Manfred Grabherr, Brian J. Haas, Moran Yassour, Joshua Z. Levin, Dawn Thompson, Ido Amit, Xian Adiconis, Fan Lin, Raktima Raychowdhury, Qiandong Zeng, Zehua Chen, Evan Mauceli, Nir Hacohen, Andreas Gnirke, Nick Rhind, Federica Di Palma, Bruce W. Birren, Chad Nusbaum, Kerstin Lindblad‐Toh, Nir Friedman, Aviv Regev
topics	https://openalex.org/T10015	https://openalex.org/W2134526812	https://doi.org/10.1093/bioinformatics/btu638	2014	Simon Anders, Paul Theodor Pyl, Wolfgang Huber
topics	https://openalex.org/T10015	https://openalex.org/W2102278945	https://doi.org/10.1038/nmeth.3317	2015	Daehwan Kim, Ben Langmead, Steven L. Salzberg
topics	https://openalex.org/T10015	https://openalex.org/W2152885278	https://doi.org/10.1128/aem.00062-07	2007	Qiong Wang, George M Garrity, James M. Tiedje, James R. Cole
topics	https://openalex.org/T10015	https://openalex.org/W1999574084	https://doi.org/10.1186/1471-2105-12-323	2011	Bo Li, Colin N. Dewey
topics	https://openalex.org/T10015	https://openalex.org/W2128880918	https://doi.org/10.1093/bioinformatics/bts199	2012	Matthew D. Kearse, Richard Moir, Amy Wilson, Steven Stones-Havas, Matthew Cheung, Shane Sturrock, Simon Buxton, Alex Cooper, Sidney Markowitz, Chris Duran, Tobias Thierer, Bruce Ashton, Peter Meintjes, Alexei J. Drummond
topics	https://openalex.org/T10015	https://openalex.org/W2142678478	https://doi.org/10.1186/1471-2105-10-421	2009	Christiam Camacho, George Coulouris, Vahram Avagyan, Ning Ma, Jason S. Papadopoulos, Kevin Bealer, Thomas Madden
topics	https://openalex.org/T10015	https://openalex.org/W2103546861	https://doi.org/10.1080/10635150390235520	2003	Stéphane Guindon, Olivier Gascuel
topics	https://openalex.org/T10015	https://openalex.org/W2111211467	https://doi.org/10.1093/sysbio/syq010	2010	Stéphane Guindon, Jean-François Dufayard, Vincent Lefort, Maria Anisimova, Wim Hordijk, Olivier Gascuel
topics	https://openalex.org/T10015	https://openalex.org/W2168696662	https://doi.org/10.1093/bioinformatics/btl446	2006	Alexandros Stamatakis
topics	https://openalex.org/T10015	https://openalex.org/W1499500424	https://doi.org/10.1385/1-59259-192-2:365	2003	Steve Rozen, Helen Skaletsky
topics	https://openalex.org/T10015	https://openalex.org/W2154845780	https://doi.org/10.1093/bioinformatics/btp187	2009	Pablo Librado, Julio Rozas
topics	https://openalex.org/T10015	https://openalex.org/W2141885858	https://doi.org/10.1093/nar/30.1.276	2002	Alex Bateman, Ewan Birney, Lorenzo Cerruti, Richard Durbin, Laurence Etwiller, Sean R. Eddy, Sam Griffiths‐Jones, Kevin Howe, Mhairi Marshall, Erik L L Sonnhammer
topics	https://openalex.org/T10015	https://openalex.org/W2127774996	https://doi.org/10.1093/nar/gkf436	2002	Kazutaka Katoh
topics	https://openalex.org/T10015	https://openalex.org/W2102424972	https://doi.org/10.1007/bf01734359	1981	Joseph Felsenstein
topics	https://openalex.org/T10015	https://openalex.org/W2096093282	https://doi.org/10.1093/bioinformatics/btu153	2014	Torsten Seemann
topics	https://openalex.org/T10015	https://openalex.org/W2088833470	https://doi.org/10.1038/nmeth.2604	2013	R. C. Edgar
topics	https://openalex.org/T10015	https://openalex.org/W2127322768	https://doi.org/10.1038/msb.2011.75	2011	Fabian Sievers, Andreas Wilm, David Dineen, Toby J. Gibson, Kevin Karplus, Weizhong Li, Rodrigo López, Hamish McWilliam, Michael Remmert, Johannes Söding, Julie Thompson, Desmond G. Higgins
topics	https://openalex.org/T10015	https://openalex.org/W2133465414	https://doi.org/10.1093/nar/gkn923	2008	Da Wei Huang, Brad T. Sherman, Richard A. Lempicki
topics	https://openalex.org/T10015	https://openalex.org/W2136879569	https://doi.org/10.1093/bioinformatics/btr381	2011	R. C. Edgar, Brian J. Haas, José C. Clemente, Christopher Quince, Rob Knight
topics	https://openalex.org/T10015	https://openalex.org/W2127230663	https://doi.org/10.1126/science.1058040	2001	J. Craig Venter, Mark D. Adams, Eugene W. Myers, Peter W. Li, Richard Mural, Granger G. Sutton, Hamilton O. Smith, Mark Yandell, Cheryl Evans, Robert A. Holt, Jeannine D. Gocayne, Peter G. Amanatides, Richard M. Ballew, Daniel H. Huson, Jennifer R. Wortman, Qing Zhang, Chinnappa D. Kodira, Xiangqun Zheng-Bradley, Lin Chen, Marian Skupski, G. Subramanian, Paul D Thomas, Jinghui Zhang, George L. Gabor Miklos, Catherine R. Nelson, Samuel Broder, Andrew G. Clark, Joe Nadeau, Victor A. McKusick, Norton D. Zinder, Arnold J. Levine, Richard J. Roberts, Mel I. Simon, Carolyn W. Slayman, Michael W. Hunkapiller, Randall Bolanos, Arthur L. Delcher, Ian Dew, Daniel Fasulo, Michael J. Flanigan, Liliana Florea, Aaron L. Halpern, Sridhar Hannenhalli, Saul Kravitz, Samuel Lévy, Clark Mobarry, Knut Reinert, Karin Remington, Jane Abu-Threideh, Ellen M. Beasley, Kendra Biddick, Vivien Bonazzi, Rhonda Brandon, Michele Cargill, Ishwar Chandramouliswaran, Rosane Charlab, Kabir Chaturvedi, Zuoming Deng, Valentina Di Francesco, Patrick Dunn, Karen Eilbeck, Carlos Evangelista, Andrei Gabrielian, Weiniu Gan, Wangmao Ge, Fangcheng Gong, Zhiping Gu, Ping Guan, Thomas J. Heiman, Maureen E. Higgins, Rui‐Ru Ji, Zhaoxi Ke, Karen A. Ketchum, Zhongwu Lai, Yiding Lei, Zhenya Li, Jiayin Li, Yong Liang, Xiaoying Lin, Fu Lu, Gennady V. Merkulov, Natalia V. Milshina, Helen M. Moore, Ashwinikumar K. Naik, Vaibhav A. Narayan, Beena Neelam, Deborah Nusskern, Douglas B. Rusch, Steven L. Salzberg, Wei Shao, Bixiong Chris Shue, Jing‐Tao Sun, Zhen Yuan Wang, Aihui Wang, Xin Wang, Jian Wang, Minghui Wei, Ron Wides, Chunlin Xiao, Chunhua Yan
topics	https://openalex.org/T10015	https://openalex.org/W2171114940	https://doi.org/10.1093/nar/18.22.6531	1990	John G. Williams, Anne R. Kubelik, Kenneth J. Livak, J. Antoni Rafalski, Scott Tingey
topics	https://openalex.org/T10015	https://openalex.org/W3217097258		2001	David L. Swofford
topics	https://openalex.org/T10015	https://openalex.org/W2021341670	https://doi.org/10.1038/nbt.1754	2011	James Robinson, Helga Thorvaldsdóttir, Wendy Winckler, Mitchell Guttman, Eric S. Lander, Gad Getz, Jill P. Mesirov
topics	https://openalex.org/T10015	https://openalex.org/W2149992227	https://doi.org/10.1093/bioinformatics/btr330	2011	Petr Danecek, Adam Auton, Gonçalo R. Abecasis, Cornelis A. Albers, Eric Banks, Mark A. DePristo, Robert E. Handsaker, Gerton Lunter, Gábor Marth, Stephen T. Sherry, Gil McVean, Richard Durbin
topics	https://openalex.org/T10015	https://openalex.org/W4251751280	https://doi.org/10.1093/molbev/msab120	2021	Koichiro Tamura, Glen Stecher, Sudhir Kumar
topics	https://openalex.org/T10015	https://openalex.org/W2110835349	https://doi.org/10.1186/1471-2148-7-214	2007	Alexei J. Drummond, Andrew Rambaut
topics	https://openalex.org/T10015	https://openalex.org/W1984068087	https://doi.org/10.1093/nar/gkq603	2010	Kai Wang, Man Li, Hákon Hákonarson
topics	https://openalex.org/T10015	https://openalex.org/W2157107905	https://doi.org/10.1093/bioinformatics/btr507	2011	Tanja Magoč, Steven L. Salzberg
topics	https://openalex.org/T10015	https://openalex.org/W2031611770	https://doi.org/10.1371/journal.pone.0009490	2010	Morgan N. Price, Paramvir Dehal, Adam P. Arkin
topics	https://openalex.org/T10015	https://openalex.org/W2059145105	https://doi.org/10.1038/nmeth0410-248	2010	Ivan Adzhubei, Steffen Schmidt, Leonid Peshkin, Vasily Ramensky, Анна Герасимова, Peer Bork, Alexey S. Kondrashov, Shamil Sunyaev
topics	https://openalex.org/T10015	https://openalex.org/W2110335151	https://doi.org/10.1093/molbev/msm088	2007	Yang Zhang
topics	https://openalex.org/T10015	https://openalex.org/W2140729960	https://doi.org/10.1186/gb-2013-14-4-r36	2013	Daehwan Kim, Geo Pertea, Cole Trapnell, Harold Pimentel, Ryan Kelley, Steven L. Salzberg
topics	https://openalex.org/T10015	https://openalex.org/W2020541351	https://doi.org/10.1093/nar/30.1.207	2002	Ron Edgar
topics	https://openalex.org/T10015	https://openalex.org/W2146396346	https://doi.org/10.1093/bib/5.2.150	2004	Sudhir Kumar, Koichiro Tamura, Masatoshi Nei
topics	https://openalex.org/T10015	https://openalex.org/W1981509058	https://doi.org/10.1038/nrg2484	2008	Zhong Wang, Mark Gerstein, M Snyder
topics	https://openalex.org/T10015	https://openalex.org/W2152770371	https://doi.org/10.1006/jmbi.2000.4315	2001	Anders Krogh, B. Larsson, Gunnar von Heijne, Erik L. L. Sonnhammer
topics	https://openalex.org/T10015	https://openalex.org/W2614081736	https://doi.org/10.1038/nmeth.4285	2017	Subha Kalyaanamoorthy, Bùi Quang Minh, Thomas K. F. Wong, Arndt von Haeseler, Lars S. Jermiin
topics	https://openalex.org/T10015	https://openalex.org/W2015292449	https://doi.org/10.1073/pnas.85.8.2444	1988	William R. Pearson, David J. Lipman
topics	https://openalex.org/T10015	https://openalex.org/W2151409320	https://doi.org/10.1093/bioinformatics/btg412	2004	Emmanuel Paradis, Julien Claude, Korbinian Strimmer
topics	https://openalex.org/T10015	https://openalex.org/W2100305481	https://doi.org/10.1038/nprot.2012.016	2012	Cole Trapnell, Adam Roberts, Loyal A. Goff, Geo Pertea, Daehwan Kim, David R. Kelley, Harold Pimentel, Steven L. Salzberg, John L. Rinn, Lior Pachter
topics	https://openalex.org/T10015	https://openalex.org/W2158266834	https://doi.org/10.1101/gr.849004	2004	Gavin E. Crooks, Gary C. Hon, John‐Marc Chandonia, Steven E. Brenner
topics	https://openalex.org/T10015	https://openalex.org/W2111858111	https://doi.org/10.1128/aem.59.3.695-700.1993	1993	Gerard Muyzer, Ellen C. de Waal, André G. Uitterlinden
topics	https://openalex.org/T10015	https://openalex.org/W2074231493	https://doi.org/10.1016/0022-2836(70)90057-4	1970	Saul B. Needleman, Christian D. Wunsch
topics	https://openalex.org/T10015	https://openalex.org/W2154401636	https://doi.org/10.1128/jb.173.2.697-703.1991	1991	W G Weisburg, Susan M. Barns, Dale A. Pelletier, David Lane
topics	https://openalex.org/T10015	https://openalex.org/W2155628349	https://doi.org/10.1093/bioinformatics/btv351	2015	Felipe A. Simão, Robert M. Waterhouse, Panagiotis Ioannidis, Evgenia V. Kriventseva, Evgeny M. Zdobnov
topics	https://openalex.org/T10015	https://openalex.org/W2096525273	https://doi.org/10.1093/nar/gkh073	2003	David Wheeler
topics	https://openalex.org/T10015	https://openalex.org/W2096420865	https://doi.org/10.1093/oxfordjournals.molbev.a026036	1999	H.‐J. BANDELT, Patrick Forster, Andrew L. Rohl
topics	https://openalex.org/T10015	https://openalex.org/W2168133698	https://doi.org/10.1038/ng.806	2011	Mark A. DePristo, Eric Banks, Ryan Poplin, Kiran Garimella, Jared Maguire, Christopher Hartl, Anthony Philippakis, Guillermo del Angel, Manuel A. Rivas, Matt Hanna, Aaron McKenna, Tim Fennell, Andrew Kernytsky, Andrey Sivachenko, Kristian Cibulskis, Stacey Gabriel, David Altshuler, Mark J. Daly
topics	https://openalex.org/T10015	https://openalex.org/W2144775551	https://doi.org/10.1093/oxfordjournals.molbev.a040023	1993	Koichiro Tamura, M Nei
topics	https://openalex.org/T10015	https://openalex.org/W4247053599	https://doi.org/10.1093/bioinformatics/btp698	2010	Heng Li, Richard Durbin
topics	https://openalex.org/T10015	https://openalex.org/W2004548026	https://doi.org/10.1186/1471-2164-9-75	2008	Ramy K. Aziz, Daniela Bartels, Aaron A. Best, Matthew DeJongh, T. Disz, Robert A. Edwards, Kevin Formsma, Svetlana Gerdes, Elizabeth M. Glass, Michael Kubal, Folker Meyer, Gary J. Olsen, Robert Olson, Andrei L. Osterman, Ross Overbeek, Leslie Klis McNeil, Daniel Paarmann, Tobias Paczian, Bruce Parrello, Gordon D. Pusch, Claudia I. Reich, Rick Stevens, Olga Vassieva, Veronika Vonstein, Andreas Wilke, Olga Zagnitko
topics	https://openalex.org/T10015	https://openalex.org/W2150297520	https://doi.org/10.1093/bioinformatics/12.4.357	1996	Roderic Page
topics	https://openalex.org/T10015	https://openalex.org/W1988925586	https://doi.org/10.1128/aem.03006-05	2006	Todd Z. DeSantis, Philip Hugenholtz, N. Larsen, Mark Rojas, Eoin Brodie, Keith Keller, Thomas Huber, Daniel Dalevi, Pengwei Hu, Gary L. Andersen
topics	https://openalex.org/T10015	https://openalex.org/W2120611093	https://doi.org/10.1093/molbev/msn083	2008	David Posada
topics	https://openalex.org/T10015	https://openalex.org/W2028302194	https://doi.org/10.1109/gce.2010.5676129	2010	Mark A. Miller, Wayne Pfeiffer, Terri Schwartz
topics	https://openalex.org/T10015	https://openalex.org/W2059147403	https://doi.org/10.1111/j.1471-8286.2004.00684.x	2004	Cock van Oosterhout, William F. Hutchinson, D. P. M. Wills, Peter Shipley
topics	https://openalex.org/T10015	https://openalex.org/W2045204781	https://doi.org/10.1038/nmeth.3176	2014	Benjamin Buchfink, Chao Xie, Daniel H. Huson
topics	https://openalex.org/T10015	https://openalex.org/W2149429041	https://doi.org/10.1093/nar/25.5.955	1997	Todd M. Lowe, Sean R. Eddy
topics	https://openalex.org/T10015	https://openalex.org/W2128016314	https://doi.org/10.1101/gr.229102	2002	W. James Kent, Charles W. Sugnet, Terrence S. Furey, Krishna M. Roskin, Tom H. Pringle, Alan M. Zahler, A Haussler
topics	https://openalex.org/T10015	https://openalex.org/W2789843538	https://doi.org/10.1093/bioinformatics/bty191	2018	Heng Li
topics	https://openalex.org/T10015	https://openalex.org/W2156125289	https://doi.org/10.1093/bioinformatics/btl158	2006	Weizhong Li, Adam Godzik
topics	https://openalex.org/T10015	https://openalex.org/W2130362098	https://doi.org/10.1093/molbev/mss075	2012	Alexei J. Drummond, Marc A. Suchard, Dong Xie, Andrew Rambaut
topics	https://openalex.org/T10015	https://openalex.org/W2164418313	https://doi.org/10.1046/j.1365-294x.2000.01020.x	2000	Mark Clement, David Posada, Keith A. Crandall
topics	https://openalex.org/T10015	https://openalex.org/W2104005232	https://doi.org/10.1038/nbt.3122	2015	Mihaela Pertea, Geo Pertea, Corina Antonescu, Tsung-Cheng Chang, Joshua T. Mendell, Steven L. Salzberg
topics	https://openalex.org/T10015	https://openalex.org/W2158804744	https://doi.org/10.1101/gr.092759.109	2009	Martin Krzywinski, Jacqueline E. Schein, İnanç Birol, Joseph M. Connors, Randy D. Gascoyne, Doug Horsman, Steven J.M. Jones, Marco A. Marra
topics	https://openalex.org/T10015	https://openalex.org/W1963957860	https://doi.org/10.1093/oxfordjournals.molbev.a026334	2000	José Castresana
topics	https://openalex.org/T10015	https://openalex.org/W2160969485	https://doi.org/10.1101/gr.074492.107	2008	Daniel R. Zerbino, Ewan Birney
topics	https://openalex.org/T10015	https://openalex.org/W2109291482	https://doi.org/10.1038/290457a0	1981	Stephen K. Anderson, Alan T. Bankier, B. G. Barrell, M.H.L. de Bruijn, Alan Coulson, Jacques Drouin, Ian C. Eperon, Donald P. Nierlich, B.A. Roe, Frederick Sanger, Peter Schreier, Andrew J.H. Smith, Rodger Staden, Ian G. Young
topics	https://openalex.org/T10015	https://openalex.org/W346827628		1991	Erko Stackebrandt, Michael Goodfellow
topics	https://openalex.org/T10015	https://openalex.org/W2143485490	https://doi.org/10.1186/1471-2105-11-119	2010	Doug Hyatt, Gwo-Liang Chen, Philip LoCascio, Miriam Land, Frank W. Larimer, Loren Hauser
topics	https://openalex.org/T10015	https://openalex.org/W1803102843	https://doi.org/10.1038/nprot.2015.053	2015	Lawrence A. Kelley, Stefans Mezulis, Christopher M. Yates, Mark N. Wass, Michael J.E. Sternberg
topics	https://openalex.org/T10015	https://openalex.org/W3036319615	https://doi.org/10.1016/j.molp.2020.06.009	2020	Chengjie Chen, Hao Chen, Yi Zhang, Hannah Thomas, Margaret H. Frank, Yehua He, Rui Xia
topics	https://openalex.org/T10015	https://openalex.org/W2115888213	https://doi.org/10.1093/bioinformatics/btp348	2009	Salvador Capella-Gutiérrez, José M. Silla-Martínez, Toni Gabaldón
topics	https://openalex.org/T10015	https://openalex.org/W2120772351	https://doi.org/10.1093/bioinformatics/btp033	2009	Andrew Waterhouse, James B Procter, David Martin, Michèle Clamp, Geoffrey J. Barton
topics	https://openalex.org/T10015	https://openalex.org/W1494075612	https://doi.org/10.1038/35048692	2000	Arabidopsis Genome Initiative
topics	https://openalex.org/T10015	https://openalex.org/W1996423252	https://doi.org/10.1016/s0168-9525(00)02024-2	2000	Peter Rice, Ian Longden, Alan J. Bleasby
topics	https://openalex.org/T10015	https://openalex.org/W2592811885	https://doi.org/10.1038/nmeth.4197	2017	Rob Patro, Geet Duggal, Michael I. Love, Rafael A. Irizarry, Carl Kingsford
topics	https://openalex.org/T10015	https://openalex.org/W2964849163	https://doi.org/10.1038/s41587-019-0201-4	2019	Daehwan Kim, Joseph M. Paggi, Chanhee Park, Christopher Bennett, Steven L. Salzberg
topics	https://openalex.org/T10015	https://openalex.org/W2143426320	https://doi.org/10.1023/a:1012487302797	2002	Isabelle Guyon, Jason Weston, S. Barnhill, Vladimir Vapnik
