category	entry_id	openalex_id	doi	publication_year	authors
topics	https://openalex.org/T10044	https://openalex.org/W2180229411	https://doi.org/10.1107/s0907444909052925	2010	Paul D. Adams, Pavel V. Afonine, G. Bunkóczi, Vincent B. Chen, Ian Davis, Nathaniel Echols, Jeffrey J. Headd, Li‐Wei Hung, Gary J. Kapral, Ralf W. Grosse‐Kunstleve, Airlie J. McCoy, Nigel W. Moriarty, Robert D. Oeffner, Randy J. Read, David Richardson, Jane S. Richardson, Thomas C. Terwilliger, Peter H. Zwart
topics	https://openalex.org/T10044	https://openalex.org/W1625660792	https://doi.org/10.1016/s0021-9258(18)94333-4	1969	K. Weber, Mary Osborn
topics	https://openalex.org/T10044	https://openalex.org/W1991794210	https://doi.org/10.1103/physreva.31.1695	1985	William G. Hoover
topics	https://openalex.org/T10044	https://openalex.org/W2035687084	https://doi.org/10.1063/1.470117	1995	Ulrich Essmann, L. Perera, Max L. Berkowitz, Tom Darden, Hsing Lee, Lee G. Pedersen
topics	https://openalex.org/T10044	https://openalex.org/W2163341755	https://doi.org/10.1107/s0021889807021206	2007	Airlie J. McCoy, Ralf W. Grosse‐Kunstleve, Paul D. Adams, Martyn Winn, Laurent C. Storoni, Randy J. Read
topics	https://openalex.org/T10044	https://openalex.org/W1031578623	https://doi.org/10.1016/j.softx.2015.06.001	2015	M Abraham, Teemu J. Murtola, Roland Schulz, Szilárd Páll, Jeremy C. Smith, Berk Hess, Erik Lindahl
topics	https://openalex.org/T10044	https://openalex.org/W2081693079	https://doi.org/10.1063/1.328693	1981	Michele Parrinello, A. Rahman
topics	https://openalex.org/T10044	https://openalex.org/W2150981663	https://doi.org/10.1002/jcc.20289	2005	J. C. Phillips, Rosemary Braun, Wei Wang, James C. Gumbart, Emad Tajkhorshid, Elizabeth Villa, Christophe Chipot, Robert D. Skeel, Laxmikant V. Kalé, Klaus Schulten
topics	https://openalex.org/T10044	https://openalex.org/W2147993766	https://doi.org/10.1002/jcc.20035	2004	Junmei Wang, Romain M. Wolf, James W. Caldwell, Peter A. Kollman, David A. Case
topics	https://openalex.org/T10044	https://openalex.org/W1995017064	https://doi.org/10.1107/s0907444998003254	1998	Axel T. Brünger, Paul D. Adams, G. Marius Clore, Warren L. DeLano, Piet Gros, Ralf W. Grosse‐Kunstleve, Jiansheng Jiang, John Kuszewski, Michaël Nilges, Neesh Pannu, Randy J. Read, Luke M. Rice, Thomas Simonson, Gregory L. Warren
topics	https://openalex.org/T10044	https://openalex.org/W2169821755	https://doi.org/10.1007/bf00197809	1995	Frank Delaglio, Stephan Grzesiek, Geerten W. Vuister, Guang Zhu, John D. Pfeifer, Ad Bax
topics	https://openalex.org/T10044	https://openalex.org/W2171268876	https://doi.org/10.1002/jcc.20291	2005	David van der Spoel, Erik Lindahl, Berk Hess, Gerrit Groenhof, Alan E. Mark, Herman J. C. Berendsen
topics	https://openalex.org/T10044	https://openalex.org/W2008708467	https://doi.org/10.1002/bip.360221211	1983	Wolfgang Kabsch, Christian Sander
topics	https://openalex.org/T10044	https://openalex.org/W1966078827	https://doi.org/10.1021/ct700301q	2008	Berk Hess, Carsten Kutzner, David van der Spoel, Erik Lindahl
topics	https://openalex.org/T10044	https://openalex.org/W2162166182	https://doi.org/10.1002/jcc.540040211	1983	Bernard R. Brooks, Robert E. Bruccoleri, Barry D. Olafson, David J. States, S. Swaminathan, Martin Karplus
topics	https://openalex.org/T10044	https://openalex.org/W2141885858	https://doi.org/10.1093/nar/30.1.276	2002	Alex Bateman, Ewan Birney, Lorenzo Cerruti, Richard Durbin, Laurence Etwiller, Sean R. Eddy, Sam Griffiths‐Jones, Kevin Howe, Mhairi Marshall, Erik L L Sonnhammer
topics	https://openalex.org/T10044	https://openalex.org/W2028231353	https://doi.org/10.1107/s0021889891004399	1991	P. Kraulis
topics	https://openalex.org/T10044	https://openalex.org/W2128572087	https://doi.org/10.1002/(sici)1096-987x(199709)18:12<1463::aid-jcc4>3.0.co;2-h	1997	Berk Hess, Henk Bekker, Herman J. C. Berendsen, J. G. E. M. Fraaije
topics	https://openalex.org/T10044	https://openalex.org/W2057477511	https://doi.org/10.1063/1.2408420	2007	Giovanni Bussi, Davide Donadio, Michele Parrinello
topics	https://openalex.org/T10044	https://openalex.org/W2027408247	https://doi.org/10.1021/jp973084f	1998	Alexander D. MacKerell, Donald Bashford, M. Bellott, Roland L. Dunbrack, Jeffrey D. Evanseck, Martin J. Field, Stefan Fischer, Jun Gao, Hong Guo, Sookhee Ha, Diane Joseph‐McCarthy, L. Kuchnir, Krzysztof Kuczera, Frankie Tat Kwong Lau, Carla Mattos, Stephen W. Michnick, Thuy T. M. Ngo, Dzung T. Nguyen, Blaise Prod'hom, W. E. Reiher, Benoı̂t Roux, Michael Schlenkrich, Jeremy C. Smith, Roland H. Stote, John E. Straub, Masakatsu Watanabe, Joanna Wiórkiewicz-Kuczera, Tyler Yin, Martin Karplus
topics	https://openalex.org/T10044	https://openalex.org/W2154714625	https://doi.org/10.1107/s0907444909042073	2009	Vincent B. Chen, W.B. Arendall, Jeffrey J. Headd, D.A. Keedy, Robert M. Immormino, Gary J. Kapral, Laura W. Murray, Jane S. Richardson, David Richardson
topics	https://openalex.org/T10044	https://openalex.org/W2013083986	https://doi.org/10.1107/s0108767390010224	1991	T. Alwyn Jones, Jin-yu Zou, Sandra W. Cowan, Morten Kjeldgaard
topics	https://openalex.org/T10044	https://openalex.org/W2065283382	https://doi.org/10.1006/jmbi.1993.1626	1993	Andrej Šali, Tom L. Blundell
topics	https://openalex.org/T10044	https://openalex.org/W2108921801	https://doi.org/10.1107/s0907444910045749	2011	Martyn Winn, Charles Ballard, Kevin Cowtan, E.J. Dodson, Paul Emsley, Phil Evans, Ronan M. Keegan, Eugene Krissinel, Andrew G. W. Leslie, Airlie J. McCoy, Stuart McNicholas, Garib N. Murshudov, Neesh Pannu, Elizabeth Potterton, Harold R. Powell, Randy J. Read, Alexei A. Vagin, Keith S. Wilson
topics	https://openalex.org/T10044	https://openalex.org/W2157795344	https://doi.org/10.1186/1756-0500-7-157	2014	Oussema Souiai, Fatma Z. Guerfali, Slimane Ben Miled, Christine Brun, Alia Benkahla
topics	https://openalex.org/T10044	https://openalex.org/W1525734744	https://doi.org/10.1016/b978-1-4832-3211-9.50009-7	1969	Thomas H. Jukes, Charles R. Cantor
topics	https://openalex.org/T10044	https://openalex.org/W2015642465	https://doi.org/10.1002/elps.1150181505	1997	Nicolas Guex, Manuel C. Peitsch
topics	https://openalex.org/T10044	https://openalex.org/W2963420686	https://doi.org/10.1109/tpami.2019.2913372	2019	Jie Hu, Li Shen, Samuel Albanie, Gang Sun, Enhua Wu
topics	https://openalex.org/T10044	https://openalex.org/W2158534713	https://doi.org/10.1002/(sici)1096-987x(19981115)19:14<1639::aid-jcc10>3.0.co;2-b	1998	Garrett M. Morris, David S. Goodsell, Robert S. Halliday, Ruth Huey, William E. Hart, Richard K. Belew, Arthur J. Olson
topics	https://openalex.org/T10044	https://openalex.org/W2804822363	https://doi.org/10.1093/nar/gky427	2018	Andrew Waterhouse, Martino Bertoni, Stefan Bienert, Gabriel Studer, Gerardo Tauriello, Rafal Gumienny, Florian Heer, Tjaart de Beer, Christine Rempfer, Lorenza Bordoli, Rosalba Lepore, Torsten Schwede
topics	https://openalex.org/T10044	https://openalex.org/W2035503835	https://doi.org/10.1016/j.jmb.2007.05.022	2007	Evgeny Krissinel, Kim Henrick
topics	https://openalex.org/T10044	https://openalex.org/W1803102843	https://doi.org/10.1038/nprot.2015.053	2015	Lawrence A. Kelley, Stefans Mezulis, Christopher M. Yates, Mark N. Wass, Michael J.E. Sternberg
topics	https://openalex.org/T10044	https://openalex.org/W1981021420	https://doi.org/10.1016/0010-4655(95)00042-e	1995	Herman J. C. Berendsen, David van der Spoel, Rudi van Drunen
topics	https://openalex.org/T10044	https://openalex.org/W1991655565	https://doi.org/10.1126/science.175.4023.720	1972	Sherwin J. Singer, Garth L. Nicolson
topics	https://openalex.org/T10044	https://openalex.org/W1998093640	https://doi.org/10.1016/s0022-2836(65)80285-6	1965	Jacques Monod, Jeffries Wyman, Jean‐Pierre Changeux
topics	https://openalex.org/T10044	https://openalex.org/W1966041739	https://doi.org/10.1016/s0022-2836(77)80200-3	1977	F. C. Bernstein, Thomas F. Koetzle, G. J. B. Williams, Edgar F. Meyer, Michael D. Brice, John R. Rodgers, Olga Kennard, Takehiko Shimanouchi, Mitsuo Tasumi
topics	https://openalex.org/T10044	https://openalex.org/W2118233996	https://doi.org/10.1002/jcc.20290	2005	David A. Case, Thomas E. Cheatham, Tom Darden, Holger Gohlke, Ray Luo, Kenneth M. Merz, Alexey V. Onufriev, Carlos Simmerling, Bing Wang, Robert J. Woods
topics	https://openalex.org/T10044	https://openalex.org/W2404280981	https://doi.org/10.1021/acs.jctc.5b00255	2015	James Maier, Carmenza Martinez, Koushik Kasavajhala, Lauren Wickstrom, Kevin Hauser, Carlos Simmerling
topics	https://openalex.org/T10044	https://openalex.org/W1985588649	https://doi.org/10.1021/jm0306430	2004	Richard A. Friesner, Jay L. Banks, Robert B. Murphy, Thomas A. Halgren, Jasna Klicić, Daniel T. Mainz, Matthew P. Repasky, Eric H. Knoll, Mee Shelley, Jason K. Perry, David E. Shaw, Perry C. Francis, Peter S. Shenkin
topics	https://openalex.org/T10044	https://openalex.org/W2014694459	https://doi.org/10.1016/0022-2836(68)90205-2	1968	Brian W. Matthews
topics	https://openalex.org/T10044	https://openalex.org/W2949250147	https://doi.org/10.1051/epn/19861701011	1986	Kurt Wüthrich
topics	https://openalex.org/T10044	https://openalex.org/W2132262459	https://doi.org/10.1002/jcc.21287	2009	Bernard R. Brooks, Charles L. Brooks, Alexander D. MacKerell, Lennart Nilsson, Robert J. Petrella, Benoı̂t Roux, Youngdo Won, Georgios Archontis, Christian Bartels, Stefan Boresch, Amedeo Caflisch, Leo S. D. Caves, Qiang Cui, Aaron R. Dinner, Michael Feig, Stefan Fischer, Jun Gao, Milan Hodošček, Wonpil Im, Krzysztof Kuczera, Themis Lazaridis, Jianpeng Ma, Victor Ovchinnikov, Emanuele Paci, Richard W. Pastor, Carol Beth Post, Jingzhi Pu, Michael Schaefer, Bruce Tidor, Richard M. Venable, H. Lee Woodcock, Xiaojing Wu, Wei Yang, Darrin M. York, Martin Karplus
topics	https://openalex.org/T10044	https://openalex.org/W2159211495	https://doi.org/10.1107/s0907444911001314	2011	Garib N. Murshudov, Pavol Skubák, Andrey A. Lebedev, Neesh Pannu, Roberto A. Steiner, Robert A. Nicholls, Martyn Winn, Fei Long, Alexei A. Vagin
topics	https://openalex.org/T10044	https://openalex.org/W2028046413	https://doi.org/10.1186/1758-2946-4-17	2012	Marcus D. Hanwell, Donald Curtis, David Lonie, Tim Vandermeersch, Eva Zurek, Geoffrey Hutchison
topics	https://openalex.org/T10044	https://openalex.org/W2114622716	https://doi.org/10.1107/97809553602060000865	2012	Paul D. Adams, Pavel V. Afonine, G. Bunkóczi, V. B. Chen, Ian Davis, N. Echols, Jeffrey J. Headd, Li‐Wei Hung, Gary J. Kapral, Ralf W. Grosse‐Kunstleve, Airlie J. McCoy, Nigel W. Moriarty, Robert D. Oeffner, Randy J. Read, D. C. Richardson, Jane S. Richardson, Thomas C. Terwilliger, Peter H. Zwart
topics	https://openalex.org/T10044	https://openalex.org/W2002195659	https://doi.org/10.1016/0263-7855(96)00009-4	1996	Reto Koradi, Martin Billeter, Kurt Wüthrich
topics	https://openalex.org/T10044	https://openalex.org/W2029582401	https://doi.org/10.1073/pnas.181342398	2001	Nathan Baker, David Sept, Simpson Joseph, Michael Holst, J. Andrew McCammon
topics	https://openalex.org/T10044	https://openalex.org/W2152301430	https://doi.org/10.1093/bioinformatics/bti770	2005	Konstantin Arnold, Lorenza Bordoli, Jürgen Kopp, Torsten Schwede
topics	https://openalex.org/T10044	https://openalex.org/W2045777307	https://doi.org/10.1126/science.181.4096.223	1973	Christian B. Anfinsen
topics	https://openalex.org/T10044	https://openalex.org/W2003949305	https://doi.org/10.1002/jcc.21224	2009	Leandro Martı́nez, Ricardo Andrade, E. G. Birgin, J. M. Martı́nez
topics	https://openalex.org/T10044	https://openalex.org/W2103945336	https://doi.org/10.1002/jcc.540130805	1992	Shuichi Miyamoto, Peter A. Kollman
topics	https://openalex.org/T10044	https://openalex.org/W2160544821	https://doi.org/10.1093/bioinformatics/btt055	2013	Sander Pronk, Szilárd Páll, Roland Schulz, Per Larsson, Pär Bjelkmar, Rossen Apostolov, Michael R. Shirts, Jeremy C. Smith, Peter M. Kasson, David van der Spoel, Berk Hess, Erik Lindahl
topics	https://openalex.org/T10044	https://openalex.org/W2021520922	https://doi.org/10.1002/jcc.20945	2008	Sunhwan Jo, Taehoon Kim, Vidyashankara Iyer, Wonpil Im
topics	https://openalex.org/T10044	https://openalex.org/W2144288821	https://doi.org/10.1002/prot.21123	2006	Viktor Horn̆ák, Robert Abel, Asim Okur, Bentley Strockbine, Adrián E. Roitberg, Carlos Simmerling
topics	https://openalex.org/T10044	https://openalex.org/W2085277871	https://doi.org/10.1016/s0022-2836(05)80134-2	1995	Alexey G. Murzin, Steven E. Brenner, Tim Hubbard, C. Chothia
topics	https://openalex.org/T10044	https://openalex.org/W2112154906	https://doi.org/10.1002/jcc.540130812	1992	S. Madan Kumar, John M. Rosenberg, Djamal Bouzida, Robert H. Swendsen, Peter A. Kollman
topics	https://openalex.org/T10044	https://openalex.org/W2037312364	https://doi.org/10.1038/nprot.2010.5	2010	Ambrish Roy, Alper Küçükural, Yang Zhang
topics	https://openalex.org/T10044	https://openalex.org/W2070753604	https://doi.org/10.1002/jcc.21367	2009	Kenno Vanommeslaeghe, Elizabeth Hatcher, Chitrangada Acharya, Subhas C. Kundu, Shan Zhong, J. Shim, Eva Darian, Olgun Guvench, Pedro E. M. Lopes, Igor Vorobyov, Alexander D. MacKerell
topics	https://openalex.org/T10044	https://openalex.org/W2102377211	https://doi.org/10.1021/jm051256o	2006	Richard A. Friesner, Robert B. Murphy, Matthew P. Repasky, Leah L. Frye, Jeremy R. Greenwood, Thomas A. Halgren, Paul C. Sanschagrin, Daniel T. Mainz
topics	https://openalex.org/T10044	https://openalex.org/W2004360551	https://doi.org/10.1016/0022-2836(71)90324-x	1971	B. Lee, F.M. Richards
topics	https://openalex.org/T10044	https://openalex.org/W2332712348	https://doi.org/10.1021/ct400341p	2013	Daniel R. Roe, Thomas E. Cheatham
topics	https://openalex.org/T10044	https://openalex.org/W1988037271	https://doi.org/10.1021/ci100050t	2010	David Rogers, Mathew Hahn
topics	https://openalex.org/T10044	https://openalex.org/W1491824558	https://doi.org/10.1007/978-94-015-7658-1_21	1981	Herman J. C. Berendsen, J. Postma, W. F. van Gunsteren, J. J. Hérmans
topics	https://openalex.org/T10044	https://openalex.org/W4281790889	https://doi.org/10.1038/s41592-022-01488-1	2022	Milot Mirdita, Konstantin Schütze, Yoshitaka Moriwaki, Lim Heo, Sergey Ovchinnikov, Martin Steinegger
topics	https://openalex.org/T10044	https://openalex.org/W2153187042	https://doi.org/10.1006/jmbi.1999.3091	1999	David T. Jones
topics	https://openalex.org/T10044	https://openalex.org/W1987134040	https://doi.org/10.1038/nmeth.3213	2014	Jianyi Yang, Renxiang Yan, Ambrish Roy, Dong Xu, Jonathan Poisson, Yang Zhang
topics	https://openalex.org/T10044	https://openalex.org/W3211795435	https://doi.org/10.1093/nar/gkab1061	2021	Mihály Váradi, Stephen Anyango, Mandar Deshpande, Sreenath Nair, Cindy Natassia, Galabina Yordanova, David Yu Yuan, Oana Stroe, Gemma Wood, Agata Laydon, Augustin Žídek, Tim Green, Kathryn Tunyasuvunakool, Stig Petersen, John Jumper, Ellen Clancy, Richard Green, Ankur Vora, Mira Lutfi, Michael Figurnov, Andrew Cowie, Nicole Hobbs, Pushmeet Kohli, Gerard J. Kleywegt, Ewan Birney, Demis Hassabis, Sameer Velankar
topics	https://openalex.org/T10044	https://openalex.org/W2060809301	https://doi.org/10.1093/nar/gkg520	2003	Torsten Schwede
topics	https://openalex.org/T10044	https://openalex.org/W2106315897	https://doi.org/10.1002/prot.340110407	1991	Anthony Nicholls, Kim A. Sharp, Barry Honig
topics	https://openalex.org/T10044	https://openalex.org/W2161605421	https://doi.org/10.1002/prot.22711	2010	Kresten Lindorff‐Larsen, Stefano Piana, Kim Palmö, Paul Maragakis, John L. Klepeis, Ron O. Dror, David E. Shaw
topics	https://openalex.org/T10044	https://openalex.org/W2081912151	https://doi.org/10.1093/protein/8.2.127	1995	Andrew C. Wallace, Roman A. Laskowski, Janet M. Thornton
topics	https://openalex.org/T10044	https://openalex.org/W2164928285	https://doi.org/10.1038/nature03607	2005	Gergely Palla, Imre Derényi, Illés J. Farkas, Tamás Vicsek
topics	https://openalex.org/T10044	https://openalex.org/W2005986251	https://doi.org/10.1016/0003-2697(89)90602-7	1989	Stanley C. Gill, Peter H. von Hippel
topics	https://openalex.org/T10044	https://openalex.org/W1975459052	https://doi.org/10.1007/bf00228148	1996	Roman A. Laskowski, J.AntoonC. Rullmann, MalcolmW. MacArthur, Robert Kaptein, Janet M. Thornton
topics	https://openalex.org/T10044	https://openalex.org/W2119267663	https://doi.org/10.1021/jp071097f	2007	‪Siewert J. Marrink, Herre Jelger Risselada, S. Yefimov, D. Peter Tieleman, Alex H. de Vries
topics	https://openalex.org/T10044	https://openalex.org/W2075705506	https://doi.org/10.1021/bi00514a017	1981	Philip D. Ross, Sankaran Subramanian
topics	https://openalex.org/T10044	https://openalex.org/W2074473216	https://doi.org/10.1021/ci200227u	2011	Roman A. Laskowski, Mark B. Swindells
topics	https://openalex.org/T10044	https://openalex.org/W2093223772	https://doi.org/10.1080/10618600.1998.10474787	1998	Stephen P. Brooks, Andrew Gelman
topics	https://openalex.org/T10044	https://openalex.org/W2149655632	https://doi.org/10.1073/pnas.202427399	2002	Alessandro Laio, Michele Parrinello
topics	https://openalex.org/T10044	https://openalex.org/W1972758026	https://doi.org/10.1063/1.467468	1994	Glenn Martyna, Douglas J. Tobias, Michael L. Klein
topics	https://openalex.org/T10044	https://openalex.org/W2155201844	https://doi.org/10.1186/1471-2105-9-40	2008	Yang Zhang
topics	https://openalex.org/T10044	https://openalex.org/W1992192767	https://doi.org/10.1093/nar/gkm290	2007	Markus Wiederstein, Manfred J. Sippl
topics	https://openalex.org/T10044	https://openalex.org/W2555870966	https://doi.org/10.1038/nmeth.4067	2016	Jing Huang, Sarah Rauscher, Grzegorz Nawrocki, Ting Ran, Michael Feig, Bert L. de Groot, Helmut Grubmüller, Alexander D. MacKerell
topics	https://openalex.org/T10044	https://openalex.org/W157808733	https://doi.org/10.1016/s0065-3233(08)60608-7	1959	Walter Kauzmann
topics	https://openalex.org/T10044	https://openalex.org/W2109553965	https://doi.org/10.1016/0005-2795(75)90109-9	1975	Brian W. Matthews
topics	https://openalex.org/T10044	https://openalex.org/W2147421370	https://doi.org/10.1002/(sici)1096-987x(199604)17:5/6<490::aid-jcc1>3.0.co;2-p	1996	Thomas A. Halgren
topics	https://openalex.org/T10044	https://openalex.org/W2149801992	https://doi.org/10.1103/physrevlett.78.2690	1997	Christopher Jarzynski
topics	https://openalex.org/T10044	https://openalex.org/W2096439168	https://doi.org/10.1158/0008-5472.can-09-1947	2010	Ting‐Chao Chou
topics	https://openalex.org/T10044	https://openalex.org/W2031168104	https://doi.org/10.1007/s10822-013-9644-8	2013	G. Madhavi Sastry, Matvey Adzhigirey, Tyler Day, Ramakrishna Annabhimoju, Woody Sherman
topics	https://openalex.org/T10044	https://openalex.org/W2114367386	https://doi.org/10.1107/s0907444904011679	2004	Alexander W. Schüttelkopf, Daan M. F. van Aalten
topics	https://openalex.org/T10044	https://openalex.org/W2041189078	https://doi.org/10.1021/ja00214a001	1988	William L. Jorgensen, Julian Tirado‐Rives
topics	https://openalex.org/T10044	https://openalex.org/W2086634221	https://doi.org/10.1063/1.463940	1992	Glenn Martyna, Michael L. Klein, Mark E. Tuckerman
topics	https://openalex.org/T10044	https://openalex.org/W2095450147	https://doi.org/10.1016/0022-2836(78)90297-8	1978	J. Garnier, David J. Osguthorpe, Barry Robson
topics	https://openalex.org/T10044	https://openalex.org/W1979046104	https://doi.org/10.1021/ja00315a051	1984	Scott J. Weiner, Peter A. Kollman, David A. Case, U. Chandra Singh, Caterina Ghio, G. Alagona, Salvatore Profeta, Paul K. Weiner
topics	https://openalex.org/T10044	https://openalex.org/W1971224531	https://doi.org/10.1016/0022-5193(69)90015-0	1969	Stuart Kauffman
topics	https://openalex.org/T10044	https://openalex.org/W1973897761	https://doi.org/10.1038/nature02261	2003	Christopher M. Dobson
topics	https://openalex.org/T10044	https://openalex.org/W2149525061	https://doi.org/10.1093/nar/gku340	2014	Marco Biasini, Stefan Bienert, Andrew Waterhouse, Konstantin Arnold, Gabriel Studer, Tobias Schmidt, Florian Kiefer, Tiziano Gallo Cassarino, Martino Bertoni, Lorenza Bordoli, Torsten Schwede
topics	https://openalex.org/T10044	https://openalex.org/W1975580333	https://doi.org/10.1021/ar000033j	2000	Peter A. Kollman, Irina Massova, Carolina Reyes, Bernd Kuhn, Shuanghong Huo, Lillian T. Chong, Matthew Lee, Tai‐Sung Lee, Yong Duan, Wei Wang, Oreola Donini, Piotr Cieplak, Jaysharee Srinivasan, David A. Case, Thomas E. Cheatham
topics	https://openalex.org/T10044	https://openalex.org/W2103912979	https://doi.org/10.1186/1752-0509-8-s4-s11	2014	Chia-Hao Chin, Shu-Hwa Chen, Hsin-Hung Wu, Chin-Wen Ho, Ming‐Tat Ko, Chung‐Yen Lin
topics	https://openalex.org/T10044	https://openalex.org/W2074986801	https://doi.org/10.1002/prot.10286	2003	Simon C. Lovell, Ian Davis, W.B. Arendall, Paul I. W. de Bakker, J. Michael Word, Michael G. Prisant, Jane S. Richardson, David Richardson
topics	https://openalex.org/T10044	https://openalex.org/W2040809566	https://doi.org/10.1016/s0009-2614(99)01123-9	1999	Yuji Sugita, Yuko Okamoto
topics	https://openalex.org/T10044	https://openalex.org/W2069123478	https://doi.org/10.1002/jcc.10349	2003	Yong Duan, Chun Wu, Shibasish Chowdhury, Mathew C. Lee, Guoming Xiong, Wei Zhang, Rong Yang, Piotr Cieplak, Ray Luo, Tai‐Sung Lee, James W. Caldwell, Junmei Wang, Peter A. Kollman
topics	https://openalex.org/T10044	https://openalex.org/W2109184569	https://doi.org/10.1107/s0907444902016657	2002	Paul D. Adams, Ralf W. Grosse‐Kunstleve, Li‐Wei Hung, Thomas R. Ioerger, Airlie J. McCoy, Nigel W. Moriarty, Randy J. Read, James C. Sacchettini, Nicholas K. Sauter, Thomas C. Terwilliger
topics	https://openalex.org/T10044	https://openalex.org/W2004303971	https://doi.org/10.1016/0022-2836(76)90311-9	1976	Arieh Warshel, Michael Levitt
topics	https://openalex.org/T10044	https://openalex.org/W2060259273	https://doi.org/10.1038/nprot.2009.2	2009	Lawrence A. Kelley, Michael J.E. Sternberg
topics	https://openalex.org/T10044	https://openalex.org/W2018045523	https://doi.org/10.1126/science.1073374	2002	Erzsébet Ravasz Regan, A. L. Somera, D. A. Mongru, Zoltán N. Oltvai, Albert‐László Barabási
topics	https://openalex.org/T10044	https://openalex.org/W2051793369	https://doi.org/10.1038/355033a0	1992	Mary‐Jane Gething, Joseph Sambrook
topics	https://openalex.org/T10044	https://openalex.org/W1607931568	https://doi.org/10.1002/0471250953.bi0506s15	2006	Narayanan Eswar, Ben Webb, Marc A. Martı́-Renom, M. S. Madhusudhan, David Eramian, Min‐Yi Shen, Ursula Pieper, Andrej Šali
topics	https://openalex.org/T10044	https://openalex.org/W2038758364	https://doi.org/10.1063/1.470648	1995	Scott E. Feller, Yuhong Zhang, Richard W. Pastor, Bernard R. Brooks
topics	https://openalex.org/T10044	https://openalex.org/W2066414494	https://doi.org/10.1021/jp101759q	2010	Jeffery B. Klauda, Richard M. Venable, J. Alfredo Freites, Joseph W. O’Connor, Douglas J. Tobias, Carlos Mondragon-Ramirez, Igor Vorobyov, Alexander D. MacKerell, Richard W. Pastor
topics	https://openalex.org/T10044	https://openalex.org/W2022058405	https://doi.org/10.1006/jmbi.1993.1489	1993	Liisa Holm, Chris Sander
topics	https://openalex.org/T10044	https://openalex.org/W2024645073	https://doi.org/10.1126/science.252.5009.1162	1991	Andrei N. Lupas, Marc Van Dyke, Jeff Stock
topics	https://openalex.org/T10044	https://openalex.org/W2060872117	https://doi.org/10.1021/ct300400x	2012	Robert B. Best, Xiao Zhu, Jihyun Shim, Pedro E. M. Lopes, Jeetain Mittal, Michael Feig, Alexander D. MacKerell
topics	https://openalex.org/T10044	https://openalex.org/W2019481672	https://doi.org/10.1063/1.481208	2000	Steven J. Stuart, Alan B. Tutein, Judith A. Harrison
topics	https://openalex.org/T10044	https://openalex.org/W1604284211	https://doi.org/10.1007/978-94-017-9780-1_101037	2016	Bharat Bhushan
topics	https://openalex.org/T10044	https://openalex.org/W2131288855	https://doi.org/10.1002/1096-987x(200009)21:12<1049::aid-jcc3>3.0.co;2-f	2000	Junmei Wang, Piotr Cieplak, Peter A. Kollman
