category	entry_id	openalex_id	doi	publication_year	authors
topics	https://openalex.org/T11986	https://openalex.org/W3103145119	https://doi.org/10.1038/s41592-019-0686-2	2020	Pauli Virtanen, Ralf Gommers, Travis E. Oliphant, Matt Haberland, Tyler Reddy, David Cournapeau, Evgeni Burovski, Pearu Peterson, Warren Weckesser, J.D. Bright, Stéfan van der Walt, Matthew Brett, Joshua Wilson, K. Jarrod Millman, Nikolay Mayorov, Andrew Nelson, Eric D. Jones, Robert Kern, Eric B. Larson, CJ Carey, İlhan Polat, Yu Feng, Eric Moore, Jake Vanderplas, Denis Laxalde, Josef Perktold, Robert Cimrman, Ian Henriksen, E. A. Quintero, C. R. Harris, Anne M. Archibald, Antônio H. Ribeiro, Fabian Pedregosa, Paul van Mulbregt, A. Vijaykumar, Alessandro Pietro Bardelli, Alex Rothberg, Andreas Hilboll, Andreas Kloeckner, Anthony Scopatz, Antony Lee, Ariel Rokem, Charles Woods, Chad Fulton, Charles Masson, Christian Häggström, C. Fitzgerald, David Nicholson, David R. Hagen, Dmitrii V. Ṗasechnik, Emanuele Olivetti, Éric Martin, Eric Wieser, Fabrice Silva, Felix Lenders, Florian Wilhelm, George S. Young, Gavin A Price, Gert‐Ludwig Ingold, Gregory E. Allen, Gregory R. Lee, Hervé Audren, Irvin Probst, J. P. Dietrich, Jacob Silterra, James T. Webber, Janko Slavič, Joel Nothman, Johannes Büchner, J. Kulick, Johannes L. Schönberger, José Vinícius de Miranda Cardoso, Joscha Reimer, Joseph Harrington, Juan Luis Cano, Juan Nunez-Iglesias, Justin Kuczynski, K. Tritz, Martin Thoma, M. Newville, Matthias Kümmerer, Maximilian Bolingbroke, Michael Tartre, M. Pak, Nathaniel J. Smith, Nikolai Nowaczyk, Nikolay Shebanov, Oleksandr Pavlyk, Per A. Brodtkorb, Perry Lee, Robert T. McGibbon, Roman Feldbauer, Sam Lewis, Sam Tygier, Scott Sievert, Sebastiano Vigna, Stefan Peterson, Surhud More, Tadeusz Pudlik, 拓也 大嶋
topics	https://openalex.org/T11986	https://openalex.org/W2028046413	https://doi.org/10.1186/1758-2946-4-17	2012	Marcus D. Hanwell, Donald Curtis, David Lonie, Tim Vandermeersch, Eva Zurek, Geoffrey Hutchison
topics	https://openalex.org/T11986	https://openalex.org/W4239146293	https://doi.org/10.2307/1269484	1987	Eric R. Ziegel, William H. Press, Brian P. Flannery, Saul A. Teukolsky, William T. Vetterling
topics	https://openalex.org/T11986	https://openalex.org/W2755950973	https://doi.org/10.1016/j.joi.2017.08.007	2017	Massimo Aria, Corrado Cuccurullo
topics	https://openalex.org/T11986	https://openalex.org/W3131055609	https://doi.org/10.1093/gigascience/giab008	2021	Petr Danecek, James Bonfield, Jennifer Liddle, John Marshall, Valeriu Ohan, Martin Pollard, Andrew Whitwham, Thomas Keane, Shane McCarthy, Robert M. Davies, Heng Li
topics	https://openalex.org/T11986	https://openalex.org/W2154010459	https://doi.org/10.1177/109434200101500302	2001	Ian Foster, Carl Kesselman, Steven Tuecke
topics	https://openalex.org/T11986	https://openalex.org/W3083406432	https://doi.org/10.1002/pro.3943	2020	Eric F. Pettersen, Thomas D. Goddard, Conrad C. Huang, Elaine C. Meng, Gregory S. Couch, Tristan I. Croll, John H. Morris, Thomas E. Ferrin
topics	https://openalex.org/T11986	https://openalex.org/W2167500728		2002	Clemens Szyperski
topics	https://openalex.org/T11986	https://openalex.org/W2796837256	https://doi.org/10.2307/2007938	1988	Frederick N. Fritsch, William H. Press, Brian P. Flannery, Saul A. Teukolsky, William T. Vetterling
topics	https://openalex.org/T11986	https://openalex.org/W2110808180	https://doi.org/10.1107/s0907444913000061	2013	Philip R. Evans, Garib N. Murshudov
topics	https://openalex.org/T11986	https://openalex.org/W2734356283	https://doi.org/10.1002/pro.3235	2017	Thomas D. Goddard, Conrad C. Huang, Elaine C. Meng, Eric F. Pettersen, Gregory S. Couch, John H. Morris, Thomas E. Ferrin
topics	https://openalex.org/T11986	https://openalex.org/W2898402099	https://doi.org/10.1093/nar/gky995	2018	Sara El-Gebali, Jaina Mistry, Alex Bateman, Sean R. Eddy, Aurélien Luciani, Simon Potter, Matloob Qureshi, Lorna Richardson, Gustavo A Salazar, Alfredo D Smart, Erik L. L. Sonnhammer, Layla Hirsh, Lisanna Paladin, Damiano Piovesan, Silvio C. E. Tosatto, ROBERT FINN
topics	https://openalex.org/T11986	https://openalex.org/W2080528351	https://doi.org/10.1016/s0076-6879(97)77028-9	1997	E.A. Merritt, David Bacon
topics	https://openalex.org/T11986	https://openalex.org/W2083927153	https://doi.org/10.1007/s10278-013-9622-7	2013	Kenneth Clark, Bruce A. Vendt, Kirk Smith, John Freymann, Justin Kirby, Paul Koppel, Stephen Moore, Stanley Phillips, David R. Maffitt, Michael Pringle, Lawrence Tarbox, Fred Prior
topics	https://openalex.org/T11986	https://openalex.org/W2120109270	https://doi.org/10.1096/fj.07-9492lsf	2007	Matthew E. Falagas, Eleni Pitsouni, George Malietzis, Γεώργιος Παππάς
topics	https://openalex.org/T11986	https://openalex.org/W2077208327	https://doi.org/10.1002/2013eo450001	2013	Paul Wessel, Walter H. F. Smith, Remko Scharroo, Joaquim Luís, Florian Wobbe
topics	https://openalex.org/T11986	https://openalex.org/W2136482257	https://doi.org/10.1186/gb-2010-11-8-r86	2010	Jeremy Goecks, Anton Nekrutenko, James Taylor
topics	https://openalex.org/T11986	https://openalex.org/W2917207851	https://doi.org/10.1093/nar/gky379	2018	Enis Afgan, Dannon Baker, Bérénice Batut, Marius van den Beek, Dave Bouvier, Martin Čech, John Chilton, Dave Clements, Nate Coraor, Björn Grüning, Aysam Guerler, Jennifer Hillman‐Jackson, Saskia Hiltemann, Vahid Jalili, Helena Rasche, Nicola Soranzo, Jeremy Goecks, James Taylor, Anton Nekrutenko, Daniel Blankenberg
topics	https://openalex.org/T11986	https://openalex.org/W2043701535	https://doi.org/10.1109/mcse.2014.80	2014	John Towns, T.M. Cockerill, Maytal Dahan, Ian Foster, Kelly Gaither, Andrew S. Grimshaw, Victor Hazlewood, Scott Lathrop, Dave Lifka, Gregory D. Peterson, Ralph Roskies, James R. Scott, Nancy Wilkins‐Diehr
topics	https://openalex.org/T11986	https://openalex.org/W2154158105	https://doi.org/10.1109/gce.2008.4738445	2008	Ian Foster, Yong Zhao, Ioan Raicu, Shiyong Lu
topics	https://openalex.org/T11986	https://openalex.org/W2045860903	https://doi.org/10.1126/science.263.5147.641	1994	Наоми Орескес, Kristin Shrader‐Frechette, Kenneth Belitz
topics	https://openalex.org/T11986	https://openalex.org/W2570760970	https://doi.org/10.1038/s41562-016-0021	2017	Marcus R. Munafò, Brian A. Nosek, Dorothy Bishop, Katherine S. Button, Chris Chambers, Nathalie Percie du Sert, Uri Simonsohn, Eric‐Jan Wagenmakers, Jennifer J. Ware, John P. A. Ioannidis
topics	https://openalex.org/T11986	https://openalex.org/W2331260825	https://doi.org/10.1016/0277-9536(82)90228-3	1982	J. B. Austin
topics	https://openalex.org/T11986	https://openalex.org/W2151220474	https://doi.org/10.1021/ci600510j	2007	Karen Schuchardt, Brett Didier, Todd Elsethagen, Lisong Sun, Vidhya Gurumoorthi, Jared Chase, Jun Z. Li, Theresa L. Windus
topics	https://openalex.org/T11986	https://openalex.org/W1985629904	https://doi.org/10.1093/bioinformatics/15.4.305	1999	Patrice Gouet, Emmanuel Courcelle, David I. Stuart, F M√©toz
topics	https://openalex.org/T11986	https://openalex.org/W2158789637	https://doi.org/10.1093/nar/gku365	2014	Fidel Ramírez, Friederike Dündar, Sarah Diehl, Björn Grüning, Thomas Manke
topics	https://openalex.org/T11986	https://openalex.org/W2080133951	https://doi.org/10.1145/2629489	2014	Denny Vrandečić, Markus Krötzsch
topics	https://openalex.org/T11986	https://openalex.org/W1987435915	https://doi.org/10.1007/jhep02(2014)057	2014	J. de Favereau, C. Delaere, P. Demin, A. Giammanco, V. Lemaı̂tre, A. Mertens, M. Selvaggi
topics	https://openalex.org/T11986	https://openalex.org/W2296335794		2014	Dirk Merkel
topics	https://openalex.org/T11986	https://openalex.org/W2605897695	https://doi.org/10.1038/nbt.3820	2017	Paolo Di Tommaso, Maria Chatzou, Evan Floden, Pablo Prieto, Emilio Palumbo, Cédric Notredame
topics	https://openalex.org/T11986	https://openalex.org/W2078248419	https://doi.org/10.1107/s0907444994006396	1994	E.A. Merritt, M.E.P. Murphy
topics	https://openalex.org/T11986	https://openalex.org/W2110417468	https://doi.org/10.1093/bioinformatics/bts480	2012	Johannes Köster, Sven Rahmann
topics	https://openalex.org/T11986	https://openalex.org/W2098466396	https://doi.org/10.1093/bioinformatics/bts091	2012	Konstantin Okonechnikov, Olga Golosova, Mikhail Fursov
topics	https://openalex.org/T11986	https://openalex.org/W1505648523		1977	M. H. Halstead
topics	https://openalex.org/T11986	https://openalex.org/W2736848882	https://doi.org/10.1038/s41562-017-0189-z	2017	Daniel J. Benjamin, James O. Berger, Magnus Johannesson, Brian A. Nosek, Eric‐Jan Wagenmakers, Richard A. Berk, Kenneth A. Bollen, Björn Brembs, Lawrence Brown, Colin F. Camerer, David Cesarini, Chris Chambers, Merlise A. Clyde, Thomas D. Cook, Paul De Boeck, Zoltán Dienes, Anna Dreber, Kenny Easwaran, Charles Efferson, Ernst Fehr, Fiona Fidler, Andy P. Field, Malcolm R. Forster, Edward I. George, Richard Gonzalez, Steven N. Goodman, Edwin Green, Donald P. Green, Anthony G. Greenwald, Jarrod D. Hadfield, Larry V. Hedges, Leonhard Held, Teck‐Hua Ho, Herbert Hoijtink, Daniel J. Hruschka, Kosuke Imai, Guido W. Imbens, John P. A. Ioannidis, Minjeong Jeon, James H. Jones, Michael Kirchler, David Laibson, John A. List, Roderick J. A. Little, Arthur Lupia, Édouard Machery, Scott E. Maxwell, Michael A. McCarthy, Don A. Moore, Stephen L. Morgan, Marcus R. Munafò, Shinichi Nakagawa, Brendan Nyhan, Timothy Parker, Luis R. Pericchi, Marco Perugini, Jeff Rouder, Judith Rousseau, Victoria Savalei, Felix D. Schönbrodt, Thomas Sellke, Betsy Sinclair, Dustin Tingley, Trisha Van Zandt, Simine Vazire, Duncan J. Watts, Christopher Winship, Robert L. Wolpert, Yu Xie, Cristobal Young, Jonathan Zinman, Valen E. Johnson
topics	https://openalex.org/T11986	https://openalex.org/W3022734214	https://doi.org/10.1007/s12130-999-1026-0	1999	Eric S. Raymond
topics	https://openalex.org/T11986	https://openalex.org/W2477378326	https://doi.org/10.1007/3-540-28901-1	2005	Klaus Pohl, Günter Böckle, Frank van der Linden
topics	https://openalex.org/T11986	https://openalex.org/W2106044202	https://doi.org/10.5860/choice.35-3932	1998	Peter Galison
topics	https://openalex.org/T11986	https://openalex.org/W2108680868	https://doi.org/10.1002/asi.21525	2011	Manuel J. Cobo, Antonio Gabriel López‐Herrera, Enrique Herrera‐Viedma, Francisco Herrera
topics	https://openalex.org/T11986	https://openalex.org/W2472803348	https://doi.org/10.3233/978-1-61499-649-1-87	2016	Thomas Kluyver, Benjamin Ragan-Kelley, Fernando Pérez, Brian Granger, Matthias Bussonnier, Jonathan Frederic, Kyle Kelley, Jessica B. Hamrick, Jason Grout, Sylvain Corlay, Paul Ivanov, Damián Avila, Safia Abdalla, Carol Willing
topics	https://openalex.org/T11986	https://openalex.org/W2963323070	https://doi.org/10.18653/v1/p18-2124	2018	Pranav Rajpurkar, Robin Jia, Percy Liang
topics	https://openalex.org/T11986	https://openalex.org/W2542459869	https://doi.org/10.1145/2934664	2016	Matei Zaharia, Reynold Xin, Patrick Wendell, Tathagata Das, Michael Armbrust, Ankur Dave, Xiangrui Meng, Josh Rosen, Shivaram Venkataraman, Michael J. Franklin, Ali Ghodsi, Joseph E. Gonzalez, Scott Shenker, Ion Stoica
topics	https://openalex.org/T11986	https://openalex.org/W2047167129		1997	W. J. Schroeder, Bill Lorenson
topics	https://openalex.org/T11986	https://openalex.org/W2346143774	https://doi.org/10.1093/nar/gkw343	2016	Enis Afgan, Dannon Baker, Marius van den Beek, Daniel Blankenberg, Dave Bouvier, Martin Čech, John Chilton, Dave Clements, Nate Coraor, Carl Eberhard, Björn Grüning, Aysam Guerler, Jennifer Hillman‐Jackson, Greg Von Kuster, Eric Rasche, Nicola Soranzo, Nitesh Turaga, James Taylor, Anton Nekrutenko, Jeremy Goecks
topics	https://openalex.org/T11986	https://openalex.org/W2148317584	https://doi.org/10.1002/cpe.938	2005	Douglas Thain, Todd Tannenbaum, Miron Livny
topics	https://openalex.org/T11986	https://openalex.org/W1762731526		2012	David B. Kirk, Wen‐mei Hwu
topics	https://openalex.org/T11986	https://openalex.org/W1976303542	https://doi.org/10.1016/0004-3702(79)90008-0	1979	Jon Doyle
topics	https://openalex.org/T11986	https://openalex.org/W2128505445	https://doi.org/10.1093/bioinformatics/btv098	2015	Artem Tarasov, Albert J. Vilella, Edwin Cuppen, Isaäc J. Nijman, Pjotr Prins
topics	https://openalex.org/T11986	https://openalex.org/W1498712972	https://doi.org/10.1016/b978-012387582-2/50038-1	2005	James Ahrens, Berk Geveci, CHARLES LAW
topics	https://openalex.org/T11986	https://openalex.org/W2105947650	https://doi.org/10.1145/2523616.2523633	2013	Vinod Kumar Vavilapalli, Arun C. Murthy, Chris Douglas, Sharad Agarwal, Mahadev Konar, Robert Evans, Thomas Graves, Jason Lowe, Hitesh Shah, Siddharth Seth, Bikas Saha, Carlo Curino, Owen O'Malley, Sanjay Radia, Benjamin Reed, Eric Baldeschwieler
topics	https://openalex.org/T11986	https://openalex.org/W4223552703	https://doi.org/10.1093/nar/gkac240	2022	Fábio Madeira, Matt Pearce, Adrian R. Tivey, Prasad Basutkar, Joon Lee, Ossama Edbali, Nandana Madhusoodanan, А. В. Колесников, Rodrigo López
topics	https://openalex.org/T11986	https://openalex.org/W1983833794	https://doi.org/10.1002/cpe.994	2005	Bertram Ludäscher, İlkay Altıntaş, Chad Berkley, Dan Higgins, E. Jaeger, Matthew B. Jones, Edward A. Lee, Jing Tao, Yang Zhao
topics	https://openalex.org/T11986	https://openalex.org/W2168103533	https://doi.org/10.1093/bioinformatics/bth361	2004	Tom Oinn, Matthew Addis, Justin Ferris, Darren Marvin, Martin Senger, Mark Greenwood, Tim Carver, Kevin Glover, Matthew Pocock, Anil Wipat, Peter Li
topics	https://openalex.org/T11986	https://openalex.org/W2091789061	https://doi.org/10.1063/1.3047620	1965	J. B. Birks, F.W.K. Firk
topics	https://openalex.org/T11986	https://openalex.org/W4249065938	https://doi.org/10.1016/c2013-0-01791-4	1964	
topics	https://openalex.org/T11986	https://openalex.org/W3006653136	https://doi.org/10.1038/s41587-020-0439-x	2020	Philip Ewels, Alexander Peltzer, Sven Fillinger, Harshil Patel, Johannes Alneberg, Andreas Wilm, M. Garcia, Paolo Di Tommaso, Sven Nahnsen
topics	https://openalex.org/T11986	https://openalex.org/W2093307998	https://doi.org/10.1016/s1093-3263(99)00028-5	1999	Anton Kokalj
topics	https://openalex.org/T11986	https://openalex.org/W2148047088	https://doi.org/10.1093/bioinformatics/btg430	2004	Michèle Clamp, James Cuff, Stephen M. J. Searle, Geoffrey J. Barton
topics	https://openalex.org/T11986	https://openalex.org/W2171872029	https://doi.org/10.1002/cpe.710	2002	Rajkumar Buyya, Manzur Murshed
topics	https://openalex.org/T11986	https://openalex.org/W2163851162	https://doi.org/10.1109/tse.2002.1027796	2002	Barbara Kitchenham, Shari Lawrence Pfleeger, Lesley M. Pickard, Peter W. Jones, David C. Hoaglin, Khaled El Emam, Jarrett Rosenberg
topics	https://openalex.org/T11986	https://openalex.org/W2613409207	https://doi.org/10.1371/journal.pone.0177459	2017	Gregory M. Kurtzer, Vanessa Sochat, Michael W. Bauer
topics	https://openalex.org/T11986	https://openalex.org/W34866348		2009	David Steinberg, Frank Budinsky, Marcelo Paternostro, Ed Merks
topics	https://openalex.org/T11986	https://openalex.org/W1548849615	https://doi.org/10.1007/978-3-642-33299-9_1	2012	Tony Hey
topics	https://openalex.org/T11986	https://openalex.org/W1981745473	https://doi.org/10.1002/asi.v60:1	2009	Anne Gentil‐Beccot, S. Mele, Annette Holtkamp, H.B. O’Connell, Travis C. Brooks
topics	https://openalex.org/T11986	https://openalex.org/W2620485168		2009	Iain Buchan, John Winn, Chris Bishop
topics	https://openalex.org/T11986	https://openalex.org/W2951103577	https://doi.org/10.1038/sdata.2016.44	2016	Krzysztof J. Gorgolewski, Tibor Auer, Vince D. Calhoun, R. Cameron Craddock, Samir Das, Eugene Duff, Guillaume Flandin, Satrajit Ghosh, Tristan Glatard, Yaroslav Halchenko, Daniel A. Handwerker, Michael Hanke, David B. Keator, Xiangrui Li, Zachary Michael, Camille Maumet, B. Nolan Nichols, Thomas E. Nichols, John Pellman, Jean‐Baptiste Poline, Ariel Rokem, Gunnar Schaefer, Vanessa Sochat, William Triplett, Jessica A. Turner, Gaël Varoquaux, Russell A. Poldrack
topics	https://openalex.org/T11986	https://openalex.org/W2000860171	https://doi.org/10.1038/nmeth.2212	2012	Rintaro Saito, Michael Smoot, Keiichiro Ono, Johannes Ruscheinski, Pengliang Wang, Samad Lotia, Alexander R. Pico, Gary D. Bader, Trey Ideker
topics	https://openalex.org/T11986	https://openalex.org/W2083209848	https://doi.org/10.1016/s0167-739x(99)00025-4	1999	Rich Wolski, Neil Spring, Jim Hayes
topics	https://openalex.org/T11986	https://openalex.org/W2049521571	https://doi.org/10.1016/0263-7855(93)87009-t	1993	Stephen V. Evans
topics	https://openalex.org/T11986	https://openalex.org/W1552694902	https://doi.org/10.1007/3-540-44503-x_20	2001	Peter Buneman, Sanjeev Khanna, Tan Wang-Chiew
topics	https://openalex.org/T11986	https://openalex.org/W1988054515	https://doi.org/10.1109/mcse.2011.36	2011	K. Jarrod Millman, M. Aivazis
topics	https://openalex.org/T11986	https://openalex.org/W2091636366	https://doi.org/10.1371/journal.pone.0021101	2011	Carol Tenopir, Suzie Allard, Kimberly Douglass, Arsev Umur Aydınoğlu, Lei Wu, Eleanor J. Read, Maribeth Manoff, Mike Frame
topics	https://openalex.org/T11986	https://openalex.org/W2014309790		2002	Beck
topics	https://openalex.org/T11986	https://openalex.org/W2008985174	https://doi.org/10.1126/science.1213847	2011	Roger D. Peng
topics	https://openalex.org/T11986	https://openalex.org/W2159325249	https://doi.org/10.18637/jss.v040.i08	2011	Dirk Eddelbuettel, Romain François
topics	https://openalex.org/T11986	https://openalex.org/W2098611419	https://doi.org/10.1109/aina.2010.187	2010	Tharam S. Dillon, Chen Wu, Elizabeth Chang
topics	https://openalex.org/T11986	https://openalex.org/W2129666400	https://doi.org/10.1155/2005/128026	2005	Ewa Deelman, Gurmeet Singh, Mei-Hui Su, James M. Blythe, Yolanda Gil, Carl Kesselman, Gaurang Mehta, Karan Vahi, G. Bruce Berriman, John Good, A. C. Laity, Joseph C. Jacob, Daniel S. Katz
topics	https://openalex.org/T11986	https://openalex.org/W2995523160	https://doi.org/10.1126/scirobotics.aay7120	2019	David Gunning, Mark Stefik, Jaesik Choi, Tim Miller, Simone Stumpf, Guang‐Zhong Yang
topics	https://openalex.org/T11986	https://openalex.org/W2164005910	https://doi.org/10.1371/journal.pbio.1002106	2015	Megan L. Head, Luke Holman, Robert Lanfear, Andrew T. Kahn, Michael D. Jennions
topics	https://openalex.org/T11986	https://openalex.org/W2963288913	https://doi.org/10.48550/arxiv.1505.06807	2015	Xiangrui Meng, Joseph K. Bradley, Burak Yavuz, Evan Sparks, Shivaram Venkataraman, Davies Liu, Jeremy Freeman, DB Tsai, Manish Amde, Sean Owen, Doris Xin, Reynold Xin, Michael J. Franklin, Reza Bosagh Zadeh, Matei Zaharia, Ameet Talwalkar
topics	https://openalex.org/T11986	https://openalex.org/W4317707897	https://doi.org/10.2307/2008673	1989	W. G., William H. Press, Brian P. Flannery, Saul A. Teukolsky, William T. Vetterling
topics	https://openalex.org/T11986	https://openalex.org/W1728842521		2013	Lars Buitinck, Gilles Louppe, Mathieu Blondel, Fabián Pedregosa, Andreas Mueller, Olivier Grisel, Vlad Niculae, Peter Prettenhofer, Alexandre Gramfort, Jaques Grobler, Robert Layton, Jake Vanderplas, Arnaud Joly, Brian Holt, Gaël Varoquaux
topics	https://openalex.org/T11986	https://openalex.org/W83525556	https://doi.org/10.17705/1cais.00401	2000	Alexander Hars
topics	https://openalex.org/T11986	https://openalex.org/W1994326726	https://doi.org/10.1145/1084805.1084812	2005	Yogesh Simmhan, Beth Plale, Dennis Gannon
topics	https://openalex.org/T11986	https://openalex.org/W2135827618	https://doi.org/10.1088/0965-0393/11/2/305	2003	Ju Li
topics	https://openalex.org/T11986	https://openalex.org/W2038412523	https://doi.org/10.1145/2723372.2742797	2015	Michael Armbrust, Reynold Xin, Cheng Lian, Yin Huai, Davies Liu, Joseph K. Bradley, Xiangrui Meng, Tomer Kaftan, Michael J. Franklin, Ali Ghodsi, Matei Zaharia
topics	https://openalex.org/T11986	https://openalex.org/W2140244239	https://doi.org/10.1093/bioinformatics/14.10.846	1998	Kevin Karplus, Curtis L. Barrett, Richard Hughey
topics	https://openalex.org/T11986	https://openalex.org/W4237685485	https://doi.org/10.1007/978-0-387-75969-2	2008	Deepayan Sarkar
topics	https://openalex.org/T11986	https://openalex.org/W2970534831	https://doi.org/10.1186/s13059-019-1758-4	2019	David Otasek, John H. Morris, Jorge Bouças, Alexander R. Pico, Barry Demchak
topics	https://openalex.org/T11986	https://openalex.org/W2245493112	https://doi.org/10.1145/2833157.2833162	2015	Siu Kwan Lam, Antoine Pitrou, Stanley Seibert
topics	https://openalex.org/T11986	https://openalex.org/W4294990658	https://doi.org/10.18637/jss.v049.i03	2012	Joris J. Snellenburg, Sergey P. Laptenok, Ralf Seger, Katharine M. Mullen, Ivo H. M. van Stokkum
topics	https://openalex.org/T11986	https://openalex.org/W2414283705	https://doi.org/10.1126/scitranslmed.aaf5027	2016	Steven N. Goodman, Daniele Fanelli, John P. A. Ioannidis
topics	https://openalex.org/T11986	https://openalex.org/W2090313393	https://doi.org/10.1016/0300-9467(79)80049-0	1979	E.K.T. Kam, Ruth C. Hughes
topics	https://openalex.org/T11986	https://openalex.org/W1998167229	https://doi.org/10.1145/1012443.1012444	1985	E. N. Miya
topics	https://openalex.org/T11986	https://openalex.org/W2765745983	https://doi.org/10.1038/s41592-018-0046-7	2018	Björn Grüning, Ryan Dale, Andreas Sjödin, Brad Chapman, Jillian Rowe, Christopher H. Tomkins-Tinch, Renan Valieris, Johannes Köster
topics	https://openalex.org/T11986	https://openalex.org/W2110035145	https://doi.org/10.1107/s0909049502015170	2002	Timothy McPhillips, S.E. McPhillips, Hsiu‐Ju Chiu, Aina E. Cohen, Ashley M. Deacon, P.J. Ellis, Elspeth F. Garman, Ana González, Nicholas K. Sauter, R. P. Phizackerley, S. Michael Soltis, Peter Kühn
topics	https://openalex.org/T11986	https://openalex.org/W76990466		1977	M. H. Halstead
