category	entry_id	openalex_id	doi	publication_year	authors
domains	https://openalex.org/domains/1	https://openalex.org/W2132629607	https://doi.org/10.1002/jcc.20084	2004	Eric F. Pettersen, Thomas D. Goddard, Conrad C. Huang, Gregory S. Couch, Daniel M. Greenblatt, Elaine C. Meng, Thomas E. Ferrin
domains	https://openalex.org/domains/1	https://openalex.org/W2159675211	https://doi.org/10.1101/gr.1239303	2003	Paul Shannon, Andrew Markiel, Owen Ozier, Nitin S. Baliga, Jonathan T. Wang, Daniel Ramage, Nada Amin, Benno Schwikowski, Trey Ideker
domains	https://openalex.org/domains/1	https://openalex.org/W2132926880	https://doi.org/10.1093/nar/gkh340	2004	R. C. Edgar
domains	https://openalex.org/domains/1	https://openalex.org/W2112090702	https://doi.org/10.1038/30918	1998	Duncan J. Watts, Steven H. Strogatz
domains	https://openalex.org/domains/1	https://openalex.org/W2753533763	https://doi.org/10.1063/1.3050879	1963	Thomas Kühn, Richard Schlegel
domains	https://openalex.org/domains/1	https://openalex.org/W2169456326	https://doi.org/10.1093/bioinformatics/bts635	2012	Alexander Dobin, Carrie Davis, Felix Schlesinger, Jörg Drenkow, Chris Zaleski, Sonali Jha, Philippe Batut, Mark Chaisson, T Gingeras
domains	https://openalex.org/domains/1	https://openalex.org/W2030966943	https://doi.org/10.1111/j.1558-5646.1985.tb00420.x	1985	Joseph Felsenstein
domains	https://openalex.org/domains/1	https://openalex.org/W2132632499	https://doi.org/10.1093/molbev/msr121	2011	Koichiro Tamura, Daniel G. Peterson, Nora Peterson, Glen Stecher, M Nei, Sudhir Kumar
domains	https://openalex.org/domains/1	https://openalex.org/W2311203695	https://doi.org/10.1093/molbev/msw054	2016	Sudhir Kumar, Glen Stecher, Koichiro Tamura
domains	https://openalex.org/domains/1	https://openalex.org/W2097382368	https://doi.org/10.1093/nar/25.24.4876	1997	Julie Thompson, Toby J. Gibson, Frédéric Plewniak, François Jeanmougin, Desmond G. Higgins
domains	https://openalex.org/domains/1	https://openalex.org/W2993383518	https://doi.org/10.1002/j.1538-7305.1948.tb00917.x	1948	Claude E. Shannon
domains	https://openalex.org/domains/1	https://openalex.org/W2037557484	https://doi.org/10.1037/0033-2909.112.1.155	1992	Jacob Cohen
domains	https://openalex.org/domains/1	https://openalex.org/W2093274439	https://doi.org/10.1016/j.jbi.2008.08.010	2008	Paul A. Harris, Robert Taylor, Robert J. Thielke, Jonathon Payne, Nathaniel Gonzalez, José G. Conde
domains	https://openalex.org/domains/1	https://openalex.org/W2103017472	https://doi.org/10.1038/75556	2000	Michael Ashburner, Catherine A. Ball, Judith A. Blake, David Botstein, H. Butler, J. Michael Cherry, Allan Peter Davis, Kara Dolinski, Selina S. Dwight, Janan T. Eppig, Midori A. Harris, David P. Hill, Laurie Issel‐Tarver, Andrew Kasarskis, Suzanna Lewis, John C. Matese, Joel E. Richardson, Martin Ringwald, Gerald M. Rubin, Gavin Sherlock
domains	https://openalex.org/domains/1	https://openalex.org/W1483247593	https://doi.org/10.14601/phytopathol_mediterr-14998u1.29	1999	T. A. Hall
domains	https://openalex.org/domains/1	https://openalex.org/W2160378127	https://doi.org/10.1093/molbev/mst010	2013	Kazutaka Katoh, Daron M. Standley
domains	https://openalex.org/domains/1	https://openalex.org/W2962835968	https://doi.org/10.48550/arxiv.1409.1556	2014	Karen Simonyan, Andrew Zisserman
domains	https://openalex.org/domains/1	https://openalex.org/W2130479394	https://doi.org/10.1093/nar/28.1.235	2000	Helen Berman
domains	https://openalex.org/domains/1	https://openalex.org/W2136022845	https://doi.org/10.1016/0028-3932(71)90067-4	1971	R. C. Oldfield
domains	https://openalex.org/domains/1	https://openalex.org/W2114104545	https://doi.org/10.1093/bioinformatics/btp616	2009	Mark D. Robinson, Davis J. McCarthy, Gordon K. Smyth
domains	https://openalex.org/domains/1	https://openalex.org/W2158217645	https://doi.org/10.1038/nprot.2008.211	2008	Da Wei Huang, Brad T. Sherman, Richard A. Lempicki
domains	https://openalex.org/domains/1	https://openalex.org/W1539796472	https://doi.org/10.1016/s0076-6879(97)76066-x	1997	Zbyszek Otwinowski, W. Minor
domains	https://openalex.org/domains/1	https://openalex.org/W144423133	https://doi.org/10.1016/s0092-8674(04)00045-5	2004	David P. Bartel
domains	https://openalex.org/domains/1	https://openalex.org/W2063450941	https://doi.org/10.1016/s0022-2836(75)80083-0	1975	E.M. Southern
domains	https://openalex.org/domains/1	https://openalex.org/W2072970694	https://doi.org/10.1038/nmeth.f.303	2010	J. Gregory Caporaso, Justin Kuczynski, Jesse Stombaugh, Kyle Bittinger, Frederic D. Bushman, Elizabeth K. Costello, Noah Fierer, Antonio González Peña, Julia K. Goodrich, Jeffrey I. Gordon, Gavin Huttley, Scott T. Kelley, Dan Knights, Jeremy E. Koenig, Ruth E. Ley, Catherine Lozupone, Daniel McDonald, Brian D. Muegge, Meg Pirrung, Jens Reeder, Joel Sevinsky, Peter J. Turnbaugh, William A. Walters, Jeremy Widmann, Tanya Yatsunenko, Jesse Zaneveld, Rob Knight
domains	https://openalex.org/domains/1	https://openalex.org/W2108244474	https://doi.org/10.1093/nar/29.9.e45	2001	Michael W. Pfaffl
domains	https://openalex.org/domains/1	https://openalex.org/W2098126593	https://doi.org/10.1093/genetics/155.2.945	2000	Jonathan K. Pritchard, Matthew Stephens, Peter Donnelly
domains	https://openalex.org/domains/1	https://openalex.org/W2116404316	https://doi.org/10.1093/clinchem/18.6.499	1972	William T. Friedewald, Robert I. Levy, Donald S. Fredrickson
domains	https://openalex.org/domains/1	https://openalex.org/W2120644786	https://doi.org/10.1016/b978-0-12-372180-8.50042-1	1990	T. J. White, Thomas D. Bruns, Steven Lee, John W. Taylor
domains	https://openalex.org/domains/1	https://openalex.org/W2751862591	https://doi.org/10.1016/0016-0032(58)90688-4	1958	
domains	https://openalex.org/domains/1	https://openalex.org/W2804007336		2001	Joseph Sambrook, David William Russell
domains	https://openalex.org/domains/1	https://openalex.org/W2799524357	https://doi.org/10.1093/molbev/msy096	2018	Sudhir Kumar, Glen Stecher, Michael Li, Christina Knyaz, Koichiro Tamura
domains	https://openalex.org/domains/1	https://openalex.org/W2146512944	https://doi.org/10.1093/nar/gkv007	2015	Matthew E. Ritchie, Belinda Phipson, Di Wu, Yifang Hu, Charity W. Law, Wei Shi, Gordon K. Smyth
domains	https://openalex.org/domains/1	https://openalex.org/W2160234571	https://doi.org/10.1007/bf00280883	1985	David R. Matthews, J P Hosker, A. Rudenski, B A Naylor, D F Treacher, R. C. Turner
domains	https://openalex.org/domains/1	https://openalex.org/W2159482845	https://doi.org/10.1093/nar/27.1.29	1999	Hiroyuki Ogata, Susumu Goto, Kazushige Sato, Wataru Fujibuchi, Hidemasa Bono, Minoru Kanehisa
domains	https://openalex.org/domains/1	https://openalex.org/W2560367415	https://doi.org/10.1159/000453569	2016	Andreas D. Hartkopf, Florin‐Andrei Taran, Markus Wallwiener, Christina B. Walter, Bernhard Krämer, Eva‐Maria Grischke, Sara Y. Brucker
domains	https://openalex.org/domains/1	https://openalex.org/W2161633633	https://doi.org/10.1086/519795	2007	Shaun Purcell, Benjamin M. Neale, Katherine EO Todd-Brown, L. Odong Thomas, Manuel A. R. Ferreira, D.B. Bender, Julian Maller, Pamela Sklar, Paul I. W. de Bakker, Mark J. Daly, Pak C. Sham
domains	https://openalex.org/domains/1	https://openalex.org/W2125121305	https://doi.org/10.1093/molbev/msm092	2007	Koichiro Tamura, Joel T. Dudley, M Nei, Sudhir Kumar
domains	https://openalex.org/domains/1	https://openalex.org/W2144081223	https://doi.org/10.1107/s0907444904019158	2004	Paul Emsley, Kevin Cowtan
domains	https://openalex.org/domains/1	https://openalex.org/W2141052558	https://doi.org/10.1093/bioinformatics/btu033	2014	Alexandros Stamatakis
domains	https://openalex.org/domains/1	https://openalex.org/W1546783991		1972	Jeffrey H Miller
domains	https://openalex.org/domains/1	https://openalex.org/W2607031541	https://doi.org/10.1159/000468530	2017	Ömer Toprak, Hüseyin Kurt, Yasin Sarı, Cihat Şarkış, Halil Us, Ali Kırık
domains	https://openalex.org/domains/1	https://openalex.org/W2146058063	https://doi.org/10.1093/bioinformatics/btg180	2003	Fredrik Ronquist, John P. Huelsenbeck
domains	https://openalex.org/domains/1	https://openalex.org/W2065461553	https://doi.org/10.1007/bf01731581	1980	Motoo Kimura
domains	https://openalex.org/domains/1	https://openalex.org/W2134967712	https://doi.org/10.1002/jcc.21334	2009	Oleg Trott, Arthur J. Olson
domains	https://openalex.org/domains/1	https://openalex.org/W2034269086	https://doi.org/10.1016/s0092-8674(00)81683-9	2000	Douglas Hanahan, Robert A. Weinberg
domains	https://openalex.org/domains/1	https://openalex.org/W1983310681	https://doi.org/10.1016/0003-2697(79)90738-3	1979	Hiroshi Ohkawa, Nobuko Ohishi, Kunio Yagi
domains	https://openalex.org/domains/1	https://openalex.org/W2137015675	https://doi.org/10.1093/bioinformatics/btm404	2007	Mark Larkin, Gordon Blackshields, Nigel P. Brown, Chenna Ramu, Paul McGettigan, Hamish McWilliam, F. Valentin, Iain M. Wallace, Andreas Wilm, Rodrigo López, Julie Thompson, Toby J. Gibson, Desmond G. Higgins
domains	https://openalex.org/domains/1	https://openalex.org/W1594031697	https://doi.org/10.2307/2530946	1984	Alexander Gordon, Leo Breiman, Jerome H. Friedman, Richard A. Olshen, C. J. Stone
domains	https://openalex.org/domains/1	https://openalex.org/W2282054059		1966	S P Colowick, M D Joshi, Jagannathan, N O Kaplan
domains	https://openalex.org/domains/1	https://openalex.org/W2014669590	https://doi.org/10.1016/0003-2697(83)90418-9	1983	Andrew P. Feinberg, Bert Vogelstein
domains	https://openalex.org/domains/1	https://openalex.org/W2036897871	https://doi.org/10.14806/ej.17.1.200	2011	Marcel Martin
domains	https://openalex.org/domains/1	https://openalex.org/W2072500831	https://doi.org/10.3758/brm.41.4.1149	2009	Franz Faul, Edgar Erdfelder, Axel Buchner, Albert-Georg Lang
domains	https://openalex.org/domains/1	https://openalex.org/W4294216483	https://doi.org/10.1093/nar/28.1.27	2000	Minoru Kanehisa
domains	https://openalex.org/domains/1	https://openalex.org/W1513717105	https://doi.org/10.1016/0307-4412(83)90068-7	1983	EJ Wood
domains	https://openalex.org/domains/1	https://openalex.org/W3177828909	https://doi.org/10.1038/s41586-021-03819-2	2021	John Jumper, Richard Evans, Alexander Pritzel, Tim Green, Michael Figurnov, Olaf Ronneberger, Kathryn Tunyasuvunakool, Russ Bates, Augustin Žídek, Anna Potapenko, Alex Bridgland, Clemens Meyer, Simon Kohl, Andrew J. Ballard, Andrew Cowie, Bernardino Romera‐Paredes, Stanislav Nikolov, Rishub Jain, Jonas Adler, Trevor Back, Stig Petersen, David Reiman, Ellen Clancy, Michal Zielinski, Martin Steinegger, Michalina Pacholska, Tamas Berghammer, Sebastian Bodenstein, David Silver, Oriol Vinyals, Andrew Senior, Koray Kavukcuoglu, Pushmeet Kohli, Demis Hassabis
domains	https://openalex.org/domains/1	https://openalex.org/W1491644571		1980	Icek Ajzen, Martin Fishbein
domains	https://openalex.org/domains/1	https://openalex.org/W1997087247	https://doi.org/10.3168/jds.s0022-0302(91)78551-2	1991	P.J. Van Soest, James B. Robertson, B.A. Lewis
domains	https://openalex.org/domains/1	https://openalex.org/W2124026197	https://doi.org/10.1107/s0907444910007493	2010	Paul Emsley, Bernhard Lohkamp, W. G. Scott, Kevin Cowtan
domains	https://openalex.org/domains/1	https://openalex.org/W2006370393	https://doi.org/10.1016/0003-9861(59)90090-6	1959	George L. Ellman
domains	https://openalex.org/domains/1	https://openalex.org/W1971048984	https://doi.org/10.1016/0006-2952(61)90145-9	1961	George L. Ellman, K. Diane Courtney, Valentino Andres, Robert M. Featherstone
domains	https://openalex.org/domains/1	https://openalex.org/W2125987139	https://doi.org/10.1016/j.cell.2006.07.024	2006	Kazutoshi Takahashi, Shinya Yamanaka
domains	https://openalex.org/domains/1	https://openalex.org/W2034285706	https://doi.org/10.1093/nar/gks1219	2012	Christian Quast, Elmar Pruesse, Pelin Yilmaz, Jan Gerken, Timmy Schweer, Pablo Yarza, Jörg Peplies, Frank Oliver Glöckner
domains	https://openalex.org/domains/1	https://openalex.org/W2145339207	https://doi.org/10.1038/nature14236	2015	Volodymyr Mnih, Koray Kavukcuoglu, David Silver, Andrei A. Rusu, Joel Veness, Marc G. Bellemare, Alex Graves, Martin Riedmiller, Andreas Fidjeland, Georg Ostrovski, Stig Petersen, Charles Beattie, Amir Sadik, Ioannis Antonoglou, Helen King, Dharshan Kumaran, Daan Wierstra, Shane Legg, Demis Hassabis
domains	https://openalex.org/domains/1	https://openalex.org/W2035618305	https://doi.org/10.1089/omi.2011.0118	2012	Guangchuang Yu, Li-Gen Wang, Yanyan Han, Qing‐Yu He
domains	https://openalex.org/domains/1	https://openalex.org/W2119180969	https://doi.org/10.1101/gr.107524.110	2010	Aaron McKenna, Matthew G. Hanna, Eric Banks, Andrey Sivachenko, Kristian Cibulskis, Andrew Kernytsky, Kiran Garimella, David Altshuler, Stacey Gabriel, Mark J. Daly, Mark A. DePristo
domains	https://openalex.org/domains/1	https://openalex.org/W2051978340	https://doi.org/10.1038/gim.2015.30	2015	Sue Richards, Nazneen Aziz, Sherri J. Bale, David Bick, Soma Das, Julie M. Gastier‐Foster, Wayne W. Grody, Madhuri Hegde, Elaine Lyon, Elaine Spector, Karl V. Voelkerding, Heidi L. Rehm
domains	https://openalex.org/domains/1	https://openalex.org/W1566830427	https://doi.org/10.1093/jaoac/58.5.1085	1975	Hans Ulrich Bergmeyer
domains	https://openalex.org/domains/1	https://openalex.org/W1986191025	https://doi.org/10.1107/s0021889892009944	1993	Roman A. Laskowski, Malcolm W. MacArthur, D. S. Moss, Janet M. Thornton
domains	https://openalex.org/domains/1	https://openalex.org/W2168909179	https://doi.org/10.1038/35057062	2001	Eric S. Lander, Lauren Linton, Bruce W. Birren, Chad Nusbaum, Michael C. Zody, Jennifer Baldwin, Keri Devon, Ken Dewar, Michael P. Doyle, William W. Fitzhugh, Roel Funke, Diane Gage, Katrina L. Harris, Andrew Heaford, John G. Howland, Lisa Kann, Jessica A. Lehoczky, R Paul Levine, Paul McEwan, Kevin McKernan, James C. Meldrim, Jill P. Mesirov, Cher Miranda, William Morris, Jerome W. Naylor, Christina Raymond, Mark Rosetti, Ralph Santos, Andrew Sheridan, Carrie Sougnez, Nicole Stange-Thomann, Nikola M. Stojanović, Aravind Subramanian, Dudley Wyman, Jane Rogers, John Sulston, R. Ainscough, Stephan Beck, David Bentley, John H. Burton, Christopher Clee, Nigel Carter, Alan Coulson, Rebecca Deadman, Panos Deloukas, Andrew Dunham, Ian Dunham, Richard Durbin, Lisa French, Darren Grafham, Simon G. Gregory, Tim Hubbard, Sean Humphray, Adrienne Hunt, Matthew C. Jones, Christine Lloyd, Amanda A. McMurray, Lucy Matthews, Simon Mercer, Sarah Milne, James C. Mullikin, Andrew J. Mungall, R. W. Plumb, Mark T. Ross, R. Shownkeen, Sarah Sims, R Waterston, Richard K. Wilson, LaDeana W. Hillier, John D. McPherson, Marco A. Marra, Elaine R. Mardis, Lucinda A. Fulton, Asif Chinwalla, Kymberlie Pepin, Warren Gish, Stephanie L. Chissoe, Michael C. Wendl, Kim D. Delehaunty, Tracie L. Miner, Andrew Delehaunty, Jason Kramer, Lisa L. Cook, Robert S. Fulton, D. Johnson, Patrick Minx, Sandra W. Clifton, Trevor Hawkins, Elbert Branscomb, Paul Predki, Paul Richardson, Sarah Wenning, Tom Slezak, Norman A. Doggett, Jan‐Fang Cheng, Anne S. Olsen, Susan Lucas, Christopher J. Elkin, Edward C. Uberbacher, M.E. Frazier
domains	https://openalex.org/domains/1	https://openalex.org/W2114570899	https://doi.org/10.1038/nprot.2008.73	2008	Thomas D. Schmittgen, Kenneth J. Livak
domains	https://openalex.org/domains/1	https://openalex.org/W2102619694	https://doi.org/10.1093/bioinformatics/btq033	2010	Aaron R. Quinlan, Ira M. Hall
domains	https://openalex.org/domains/1	https://openalex.org/W2401404581	https://doi.org/10.1038/nmeth.3869	2016	Benjamin J. Callahan, Paul J. McMurdie, Michael Rosen, Andrew Han, Amy Jo A Johnson, Susan Holmes
domains	https://openalex.org/domains/1	https://openalex.org/W2148698435	https://doi.org/10.1093/sysbio/sys029	2012	Fredrik Ronquist, Maxim Teslenko, Paul van der Mark, Daniel L. Ayres, Aaron E. Darling, Sebastian Höhna, Bret Larget, Liang Liu, Marc A. Suchard, John P. Huelsenbeck
domains	https://openalex.org/domains/1	https://openalex.org/W2060333964	https://doi.org/10.1021/bi00591a005	1979	John M. Chirgwin, Alan Przybyla, Raymond J. MacDonald, William J. Rutter
domains	https://openalex.org/domains/1	https://openalex.org/W1975304761	https://doi.org/10.1016/0022-2836(82)90515-0	1982	Jack Kyte, Russell F. Doolittle
domains	https://openalex.org/domains/1	https://openalex.org/W191793640	https://doi.org/10.1016/s0076-6879(84)05016-3	1984	H. Aebi
domains	https://openalex.org/domains/1	https://openalex.org/W2141088880	https://doi.org/10.2307/2529912	1982	A. W. F. Edwards, D. S. Falconer
domains	https://openalex.org/domains/1	https://openalex.org/W2141260882	https://doi.org/10.1016/s0021-9258(19)83641-4	1985	Grzegorz Grynkiewicz, Martin Poenie, Roger Y. Tsien
domains	https://openalex.org/domains/1	https://openalex.org/W2180229411	https://doi.org/10.1107/s0907444909052925	2010	Paul D. Adams, Pavel V. Afonine, G. Bunkóczi, Vincent B. Chen, Ian Davis, Nathaniel Echols, Jeffrey J. Headd, Li‐Wei Hung, Gary J. Kapral, Ralf W. Grosse‐Kunstleve, Airlie J. McCoy, Nigel W. Moriarty, Robert D. Oeffner, Randy J. Read, David Richardson, Jane S. Richardson, Thomas C. Terwilliger, Peter H. Zwart
domains	https://openalex.org/domains/1	https://openalex.org/W1985940938	https://doi.org/10.1113/jphysiol.1952.sp004764	1952	A. L. Hodgkin, A. F. Huxley
domains	https://openalex.org/domains/1	https://openalex.org/W2114004260	https://doi.org/10.5344/ajev.1965.16.3.144	1965	Vernon L. Singleton, Joseph A. Rossi
domains	https://openalex.org/domains/1	https://openalex.org/W2324841714	https://doi.org/10.1056/nejm199901143400207	1999	Russell Ross
domains	https://openalex.org/domains/1	https://openalex.org/W2120902911	https://doi.org/10.1089/cmb.2012.0021	2012	Anton Bankevich, Sergey Nurk, Dmitry Antipov, Alexey Gurevich, Mikhail Dvorkin, Alexander S. Kulikov, Valery M. Lesin, Sergey Nikolenko, Son Pham, Andrey D. Prjibelski, Alexey Pyshkin, Alexander Sirotkin, Nikolay Vyahhi, Glenn Tesler, Max A. Alekseyev, Pavel A. Pevzner
domains	https://openalex.org/domains/1	https://openalex.org/W3004280078	https://doi.org/10.1038/s41586-020-2012-7	2020	Peng Zhou, Xing‐Lou Yang, Xian-Guang Wang, Ben Hu, Lei Zhang, Wei Zhang, Hao-Rui Si, Yan Zhu, Bei Li, Chao-Lin Huang, Huidong Chen, Jing Chen, Yun Luo, Hua Guo, Ren-Di Jiang, Mei-Qin Liu, Ying Chen, Xu-Rui Shen, Xi Wang, Xiao-Shuang Zheng, Kai Zhao, Quan-Jiao Chen, Fēi Dèng, Linlin Liu, Bing Yan, Fa-Xian Zhan, Yan-Yi Wang, Geng-Fu Xiao, Zheng‐Li Shi
domains	https://openalex.org/domains/1	https://openalex.org/W2161444534	https://doi.org/10.1093/bioinformatics/17.8.754	2001	John P. Huelsenbeck, Fredrik Ronquist
domains	https://openalex.org/domains/1	https://openalex.org/W2124985265	https://doi.org/10.1186/gb-2009-10-3-r25	2009	Ben Langmead, Cole Trapnell, Mihai Pop, Steven L. Salzberg
domains	https://openalex.org/domains/1	https://openalex.org/W2300552860	https://doi.org/10.1139/y59-099	1959	E. G. Bligh, W. J. Dyer
domains	https://openalex.org/domains/1	https://openalex.org/W1542649433	https://doi.org/10.1016/b978-0-12-473542-2.x5000-7	1995	Horst Marschner
domains	https://openalex.org/domains/1	https://openalex.org/W2128495200	https://doi.org/10.1016/j.jneumeth.2003.10.009	2004	Arnaud Delorme, Scott Makeig
domains	https://openalex.org/domains/1	https://openalex.org/W1974907033	https://doi.org/10.1104/pp.24.1.1	1949	Daniel I. Arnon
domains	https://openalex.org/domains/1	https://openalex.org/W1625660792	https://doi.org/10.1016/s0021-9258(18)94333-4	1969	K. Weber, Mary Osborn
domains	https://openalex.org/domains/1	https://openalex.org/W2989345970	https://doi.org/10.1016/0168-9525(90)90186-a	1990	
domains	https://openalex.org/domains/1	https://openalex.org/W2159999899	https://doi.org/10.1126/science.284.5411.143	1999	Mark F. Pittenger, Alastair M. Mackay, Stephen C. Beck, Rama K. Jaiswal, R. Gordon Douglas, Joseph D. Mosca, Mark A. Moorman, Donald W. Simonetti, Stewart Craig, Daniel R. Marshak
domains	https://openalex.org/domains/1	https://openalex.org/W2118094114	https://doi.org/10.1093/nar/16.3.1215	1988	S.A. Miller, Dale D. Dykes, Herbert F. Polesky
domains	https://openalex.org/domains/1	https://openalex.org/W2082928585	https://doi.org/10.1093/bioinformatics/14.9.817	1998	David Posada, Keith A. Crandall
domains	https://openalex.org/domains/1	https://openalex.org/W1991794210	https://doi.org/10.1103/physreva.31.1695	1985	William G. Hoover
domains	https://openalex.org/domains/1	https://openalex.org/W2116122104	https://doi.org/10.1046/j.1365-313x.1998.00343.x	1998	Steven J. Clough, Andrew F. Bent
domains	https://openalex.org/domains/1	https://openalex.org/W2161339576	https://doi.org/10.1111/j.1365-294x.2005.02553.x	2005	Guillaume Evanno, Sébastien Regnaut, Jérôme Goudet
domains	https://openalex.org/domains/1	https://openalex.org/W1487923163		1998	Richard G. Allen, L. S. Pereira, Dirk Raes, Martin Smith
